forecast_origin,strategy,model_size,last_quarter,n_obs,lambda,theta,miu,psi
2004-03-31,mango_rmse_random,medium,2003Q4,198,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2004-06-30,mango_rmse_random,medium,2004Q1,199,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2004-09-30,mango_rmse_random,medium,2004Q2,200,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2004-12-31,mango_rmse_random,medium,2004Q3,201,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2005-03-31,mango_rmse_random,medium,2004Q4,202,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2005-06-30,mango_rmse_random,medium,2005Q1,203,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2005-09-30,mango_rmse_random,medium,2005Q2,204,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2005-12-31,mango_rmse_random,medium,2005Q3,205,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2006-03-31,mango_rmse_random,medium,2005Q4,206,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2006-06-30,mango_rmse_random,medium,2006Q1,207,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2006-09-30,mango_rmse_random,medium,2006Q2,208,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2006-12-31,mango_rmse_random,medium,2006Q3,209,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2007-03-31,mango_rmse_random,medium,2006Q4,210,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2007-06-30,mango_rmse_random,medium,2007Q1,211,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2007-09-30,mango_rmse_random,medium,2007Q2,212,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2007-12-31,mango_rmse_random,medium,2007Q3,213,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2008-03-31,mango_rmse_random,medium,2007Q4,214,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2008-06-30,mango_rmse_random,medium,2008Q1,215,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2008-09-30,mango_rmse_random,medium,2008Q2,216,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2008-12-31,mango_rmse_random,medium,2008Q3,217,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2009-03-31,mango_rmse_random,medium,2008Q4,218,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2009-06-30,mango_rmse_random,medium,2009Q1,219,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
