strategy,model_size,forecast_origin,target_quarter,horizon_quarters,variable,mean,actual,error,p05,p16,median,p84,p95
mango_rmse_random,medium,2000-03-31,2000Q1,1,CONS,872.7045979154482,905.3176373327199,-32.61303941727169,871.3859677221383,871.9057124870726,872.7282492519873,873.493258472871,873.9739641501202
mango_rmse_random,medium,2000-03-31,2000Q2,2,CONS,873.8233105296829,906.2470675410377,-32.42375701135484,871.8686437455113,872.6219222355937,873.8107845208117,875.0097909387058,875.7671488097828
mango_rmse_random,medium,2000-03-31,2000Q3,3,CONS,874.7481042459882,907.2005920251266,-32.45248777913844,872.1754090626173,873.1874186931553,874.7285494852276,876.2771032995983,877.4465630986606
mango_rmse_random,medium,2000-03-31,2000Q4,4,CONS,875.6426273225994,908.0704809313119,-32.42785360871244,872.3869419934068,873.7489245807056,875.6140775585299,877.5928461140501,878.9136216399238
mango_rmse_random,medium,2000-03-31,2001Q1,5,CONS,876.4822206184556,908.4325119413213,-31.950291322865723,872.6726120981846,874.1922801017536,876.4155767814011,878.8664201298354,880.3694672887239
mango_rmse_random,medium,2000-03-31,2001Q2,6,CONS,877.1891783366068,908.6332175148394,-31.44403917823263,872.8668502224875,874.4916874359719,877.0712364285732,879.9549727484733,881.8600293866485
mango_rmse_random,medium,2000-03-31,2001Q3,7,CONS,877.9331806462089,908.9805866997402,-31.04740605353129,872.8188629474382,874.9332770616109,877.8099943850534,881.0366893513328,883.3992946198973
mango_rmse_random,medium,2000-03-31,2001Q4,8,CONS,878.6150257099766,910.5812176510452,-31.966191941068587,872.7142947380362,875.0470765166453,878.5378142468023,882.208374172449,884.6276796656525
mango_rmse_random,medium,2000-03-31,2000Q1,1,DEFL,466.1277784481933,434.80173185711334,31.326046591079944,465.3232202681476,465.65079889503295,466.1195236905934,466.59420471490523,466.9595530186475
mango_rmse_random,medium,2000-03-31,2000Q2,2,DEFL,466.7392283188644,435.4231401429961,31.316088175868288,465.43521298401237,465.95617461549716,466.7297713649954,467.5564895613047,468.0446960399981
mango_rmse_random,medium,2000-03-31,2000Q3,3,DEFL,467.4559129665442,436.0074949806811,31.448417985863102,465.6380452873009,466.3514270784764,467.4721448408711,468.57470841631283,469.24059060316154
mango_rmse_random,medium,2000-03-31,2000Q4,4,DEFL,468.23808556964025,436.5490666033782,31.68901896626204,465.86157849053376,466.79728162281884,468.2527902255032,469.6399785060411,470.5597746470257
mango_rmse_random,medium,2000-03-31,2001Q1,5,DEFL,469.0432749589037,437.2026802595548,31.840594699348856,466.09978833976214,467.29335921756854,469.0679948689417,470.7898972783687,472.06051110670114
mango_rmse_random,medium,2000-03-31,2001Q2,6,DEFL,469.92377037181905,437.8056263169986,32.11814405482045,466.4128193970362,467.8178546676711,469.946510108348,471.95063144104006,473.484676471585
mango_rmse_random,medium,2000-03-31,2001Q3,7,DEFL,470.8308348992999,438.197663342384,32.6331715569159,466.8756853846404,468.4274564230996,470.79627659039716,473.1828787176527,474.96239867894917
mango_rmse_random,medium,2000-03-31,2001Q4,8,DEFL,471.78125100718825,438.50844547731197,33.27280552987628,467.07250850922674,468.9358992603591,471.7837803247311,474.4847171660489,476.49695413437166
mango_rmse_random,medium,2000-03-31,2000Q1,1,FFR,5.561792767990701,5.676666666666667,-0.11487389867596587,3.7444975394778965,4.467885565857018,5.591285979231083,6.624027073347707,7.299105928931512
mango_rmse_random,medium,2000-03-31,2000Q2,2,FFR,5.840937370284783,6.273333333333333,-0.43239596304855077,3.263218659926708,4.282143271551893,5.821241659377842,7.3865404949047955,8.47917185411308
mango_rmse_random,medium,2000-03-31,2000Q3,3,FFR,6.017721413035394,6.52,-0.5022785869646054,2.8120446329207516,4.058973133558077,6.020950914553685,7.946448559850317,9.146218729637274
mango_rmse_random,medium,2000-03-31,2000Q4,4,FFR,6.322001026754711,6.473333333333334,-0.15133230657862295,2.479345318879234,3.9795954237152533,6.3527138358776085,8.635742541161534,10.238683892094908
mango_rmse_random,medium,2000-03-31,2001Q1,5,FFR,6.6382421491125045,5.593333333333334,1.0449088157791708,2.417413384615631,4.093196161195109,6.658471533510385,9.089047012623507,10.93028834398596
mango_rmse_random,medium,2000-03-31,2001Q2,6,FFR,6.851420725235352,4.326666666666667,2.5247540585686847,2.350415437724537,4.1569891141530775,6.826652427288726,9.563497605319991,11.340226380125417
mango_rmse_random,medium,2000-03-31,2001Q3,7,FFR,6.959044258869042,3.4966666666666666,3.4623775922023756,2.2872084120057923,4.1694635529681054,6.94017676999591,9.806952194905906,11.552387165232378
mango_rmse_random,medium,2000-03-31,2001Q4,8,FFR,7.081295408822519,2.1333333333333333,4.947962075489185,2.0662105205348023,4.178528862172241,7.079128256158391,10.089348157559693,11.881182887169638
mango_rmse_random,medium,2000-03-31,2000Q1,1,GDP,911.8072678789157,946.771157645587,-34.96388976667129,910.5335712212284,911.0649245245824,911.796825631827,912.5893020908379,913.0405609347782
mango_rmse_random,medium,2000-03-31,2000Q2,2,GDP,912.8634428385766,948.5753664798251,-35.71192364124852,910.9264596010235,911.6750289692706,912.8293398992186,914.1135400803547,914.795603300073
mango_rmse_random,medium,2000-03-31,2000Q3,3,GDP,913.8105584569685,948.6750908667843,-34.864532409815865,911.3659248907525,912.2175096736282,913.8149394026265,915.395688159186,916.4163930694109
mango_rmse_random,medium,2000-03-31,2000Q4,4,GDP,914.6356909889917,949.2676932603196,-34.632002271327906,911.6737398508519,912.6913846569599,914.5345651281059,916.5876741911055,917.8153501762115
mango_rmse_random,medium,2000-03-31,2001Q1,5,GDP,915.3390613444161,948.9429455219695,-33.60388417755337,911.8598725433744,913.0570436550356,915.3551819126345,917.5365592799819,919.0651803659147
mango_rmse_random,medium,2000-03-31,2001Q2,6,GDP,915.9494849079553,949.5624120747524,-33.612927166797135,911.8486545431491,913.3372689111474,915.9439556449684,918.4574489959768,920.0186097505482
mango_rmse_random,medium,2000-03-31,2001Q3,7,GDP,916.4990840507847,949.1612595166631,-32.66217546587836,911.8024093126505,913.5983365612929,916.4494447226188,919.4217824776184,921.3721306213364
mango_rmse_random,medium,2000-03-31,2001Q4,8,GDP,917.0408004859967,949.4381900682963,-32.39738958229964,911.7256624355822,913.9262691438802,916.9159432348562,920.3199841526307,922.5245417946371
mango_rmse_random,medium,2000-03-31,2000Q1,1,HOURS,479.10138832383,464.62929352770965,14.47209479612036,478.0542848502201,478.4771787469766,479.11747251681186,479.72635205708895,480.09709974524617
mango_rmse_random,medium,2000-03-31,2000Q2,2,HOURS,479.85081661140583,464.9158362858808,14.934980325525032,478.0390198902029,478.77462211830283,479.88822269406126,480.8863573723697,481.54511225286444
mango_rmse_random,medium,2000-03-31,2000Q3,3,HOURS,480.5821466067906,464.8794649920018,15.702681614788844,478.2260597441243,479.1652921845491,480.5943736994428,481.9502163524998,482.87602178779196
mango_rmse_random,medium,2000-03-31,2000Q4,4,HOURS,481.08404891688537,464.5390399474456,16.545008969439778,478.19697556626346,479.352867733171,481.10670402532344,482.83957910461856,483.9374224668941
mango_rmse_random,medium,2000-03-31,2001Q1,5,HOURS,481.4523836181648,464.48138865926427,16.97099495890052,478.1221067381605,479.4731791891259,481.46433668833606,483.43132561686025,484.76310363195506
mango_rmse_random,medium,2000-03-31,2001Q2,6,HOURS,481.72804077229614,463.52240113165556,18.205639640640584,477.9844936239668,479.530402755628,481.7338737366941,483.989001321475,485.30951920073187
mango_rmse_random,medium,2000-03-31,2001Q3,7,HOURS,481.9267113917759,462.2744843004602,19.652227091315694,477.88498059174043,479.52399625473504,481.95864447405023,484.36378823948274,486.02804324792675
