forecast_origin,strategy,model_size,last_quarter,n_obs,lambda,theta,miu,psi
2000-03-31,mango_rmse,small,1999Q4,164,0.26663118850852485,19.46099531543356,0.2346718768801385,"[50.20826460758596, 3.7555659704258897, 46.52345832662784]"
2000-06-30,mango_rmse,small,2000Q1,183,0.2928905350239837,48.723530312056674,25.310877722915382,"[81.31456893090055, 0.4971307236107444, 61.61341121751039]"
2000-09-30,mango_rmse,small,2000Q2,184,0.42054540981382627,16.245789675052244,16.733843893755573,"[84.49561639217117, 34.51776026666427, 15.705567096942405]"
2000-12-31,mango_rmse,small,2000Q3,185,0.2173293310796689,12.938429477365604,45.53039507975378,"[67.30863449524337, 18.044523776404258, 7.872932420061015]"
2001-03-31,mango_rmse,small,2000Q4,186,0.44798938546931455,15.013183480550605,48.535557462012015,"[45.65194657496233, 34.65185055092447, 11.891498283858581]"
2001-06-30,mango_rmse,small,2001Q1,187,2.2063588618404055,34.42558160740538,2.839237043448085,"[14.58587098089005, 35.58848485100423, 0.6114773868474603]"
2001-09-30,mango_rmse,small,2001Q2,188,1.5485666067498003,9.785689685475347,0.5218880751504619,"[68.51165705478515, 14.63900312652585, 34.163416771613726]"
2001-12-31,mango_rmse,small,2001Q3,189,2.5007848343343233,6.607660846484818,0.7165182000020707,"[43.59497948885733, 26.63492389120356, 8.593321127426432]"
2002-03-31,mango_rmse,small,2001Q4,190,0.6125600363916343,37.581484972518766,0.10727267117435822,"[12.518212227644382, 30.156091381692537, 48.729267532383375]"
2002-06-30,mango_rmse,small,2002Q1,191,2.922077497846496,36.28655746854258,0.27912676791214996,"[18.914367734613865, 31.742308638756047, 47.29755280451153]"
2002-09-30,mango_rmse,small,2002Q2,192,2.922077497846496,36.28655746854258,0.27912676791214996,"[18.841224703312918, 31.72646710267797, 47.05106078531524]"
2002-12-31,mango_rmse,small,2002Q3,193,1.704103102721572,0.5571070025428103,0.06213239870548763,"[15.794118133270876, 26.9192059222088, 52.38202046662593]"
2003-03-31,mango_rmse,small,2002Q4,194,3.232122383243415,0.11682289884371075,1.2673459459543386,"[47.02622005186918, 30.15264043864826, 37.079134704526794]"
2003-06-30,mango_rmse,small,2003Q1,195,0.07132077528310445,20.71938260560614,13.414127273893644,"[62.80073375934701, 7.90391196653304, 92.7795255846801]"
2003-09-30,mango_rmse,small,2003Q2,196,4.0971467850441465,0.3637448451901909,1.1610343461950212,"[12.81090187449314, 27.625339097521525, 48.6536522885052]"
2003-12-31,mango_rmse,small,2003Q3,197,4.645571711056155,32.13575710059071,0.0340302000333533,"[54.33049570800769, 28.6163349189067, 4.810668733098558]"
2004-03-31,mango_rmse,small,2003Q4,198,0.001961148217841286,38.9917844554797,9.611855835855167,"[47.57706924678452, 1.547455250711118, 39.16611288606609]"
2004-06-30,mango_rmse,small,2004Q1,199,0.08739468501683713,25.279184982794312,39.688983942642075,"[2.7292078315929076, 16.244725815211545, 66.04881484076184]"
2004-09-30,mango_rmse,small,2004Q2,200,0.3018237245445833,34.360874271836714,15.345330534394982,"[53.42244678082919, 34.01063776097815, 91.31979022579769]"
2004-12-31,mango_rmse,small,2004Q3,201,0.12283980451595271,43.18497295693033,0.5577594889283684,"[35.63335902098182, 1.9419492524666981, 67.1066222116355]"
2005-03-31,mango_rmse,small,2004Q4,202,0.04609253247326205,11.192248794311883,43.64243659319718,"[71.52071960290645, 35.546622926348725, 11.14841007242864]"
2005-06-30,mango_rmse,small,2005Q1,203,0.03360018495104046,47.97287174735914,2.330306777399696,"[54.084654669648266, 21.829860830383105, 54.85380465124711]"
2005-09-30,mango_rmse,small,2005Q2,204,0.1434736288373572,45.07712655734955,43.939822395037496,"[38.24442513886676, 3.714596423374678, 85.87563273446523]"
2005-12-31,mango_rmse,small,2005Q3,205,0.046425916919936805,32.02651653274035,16.497659663749538,"[37.68642144051842, 15.600897217412976, 66.337154999191]"
2006-03-31,mango_rmse,small,2005Q4,206,0.16486486307598813,1.9910964852379558,19.694332667906124,"[42.012399573983394, 11.910317005132109, 83.26864898503784]"
2006-06-30,mango_rmse,small,2006Q1,207,0.21294525120332616,17.91891046904936,5.24110498572261,"[79.98116768191372, 4.075057416764074, 82.80697045580385]"
2006-09-30,mango_rmse,small,2006Q2,208,0.07551626331882308,10.032252928243109,19.82899046358156,"[77.67681172870343, 29.640744131235763, 13.864874204877355]"
2006-12-31,mango_rmse,small,2006Q3,209,0.29560026390759264,33.95101828691849,39.22754687061466,"[58.23901203012064, 31.953513269377744, 60.71545780597119]"
2007-03-31,mango_rmse,small,2006Q4,210,0.14267928777517824,36.67813671220246,33.94268708652836,"[41.2936242799184, 7.991621175957302, 52.61499641157693]"
2007-06-30,mango_rmse,small,2007Q1,211,0.05996325216474408,47.83254247361411,31.183357636557602,"[30.68574019684128, 12.515350862254923, 29.264577932584768]"
2007-09-30,mango_rmse,small,2007Q2,212,1.9995763186732585,27.84506162109283,27.372681434682484,"[41.22760584542607, 5.564575424831496, 32.786877366696096]"
2007-12-31,mango_rmse,small,2007Q3,213,1.9822916913242574,15.24813058337258,38.61057222665033,"[29.73049193852441, 1.1101678912121529, 84.3328247618387]"
2008-03-31,mango_rmse,small,2007Q4,214,2.8944258214732734,32.46000721279551,20.905444412297292,"[37.36428408987826, 1.0648922910127356, 72.04302976909936]"
2008-06-30,mango_rmse,small,2008Q1,215,1.634819686418865,40.62091510111131,23.30802386977992,"[26.214293216099378, 0.09181990483712898, 44.21576022779521]"
2008-09-30,mango_rmse,small,2008Q2,216,3.0379705327361446,36.837091607647096,23.99793670127981,"[70.18590438880545, 0.7242368620559317, 58.053757854777146]"
2008-12-31,mango_rmse,small,2008Q3,217,1.5019521433572716,27.95599696566923,33.63970906492088,"[56.67427315024171, 0.3816830532635588, 45.20717502391234]"
2009-03-31,mango_rmse,small,2008Q4,218,0.003315774376418555,34.86162984906157,15.323447650915417,"[1.5537119592160276, 0.25602730592334955, 7.87654820425452]"
2009-06-30,mango_rmse,small,2009Q1,219,0.029141363586247023,8.167620072790251,4.8405261788081555,"[68.06376475440702, 30.36505363377247, 47.51874569098617]"
2009-09-30,mango_rmse,small,2009Q2,220,0.46073036951886465,7.125560648015358,49.281699691712795,"[1.3134479580478369, 34.014057537627664, 70.5651343403664]"
2009-12-31,mango_rmse,small,2009Q3,221,0.048607630303016756,32.666203076877686,27.86754455343846,"[8.715174484622917, 21.451396988945806, 57.396026635273714]"
2010-03-31,mango_rmse,small,2009Q4,222,0.2788377915690083,42.777924151580585,31.33546693487556,"[3.650433008829994, 14.011041945555657, 78.7061092923551]"
2010-06-30,mango_rmse,small,2010Q1,223,0.696434633276793,31.54522288240218,28.121358197475914,"[7.313135993806776, 31.55214810016814, 84.73215308217566]"
2010-09-30,mango_rmse,small,2010Q2,224,0.056441939586947175,22.153088063161686,29.1565264543617,"[0.6082155384399868, 0.5378044067351314, 49.11532291662546]"
2010-12-31,mango_rmse,small,2010Q3,225,0.09742776760826906,41.27305012506245,44.927791055047905,"[0.5878690135124197, 19.563341739067422, 36.456030320825576]"
2011-03-31,mango_rmse,small,2010Q4,226,0.5166955733925185,18.655082898659966,32.78935430220988,"[4.62727006553064, 29.959074253785268, 82.15457807657171]"
2011-06-30,mango_rmse,small,2011Q1,227,0.581456181734366,9.941223911588201,23.534710131340397,"[4.672326318257462, 21.696659185532003, 73.70627932328449]"
2011-09-30,mango_rmse,small,2011Q2,228,0.7994297591623575,47.68513193874123,9.629227115437043,"[2.414825871026841, 31.346573611527837, 66.42193451698701]"
2011-12-31,mango_rmse,small,2011Q3,229,0.2443457812809303,3.3608727330251416,41.776983480087225,"[0.9507395619166851, 18.619350507258183, 58.51571637576558]"
2012-03-31,mango_rmse,small,2011Q4,230,0.6818861335356146,47.85888501313735,18.081066000510116,"[3.305465265843451, 31.70157298617708, 41.87936620258389]"
2012-06-30,mango_rmse,small,2012Q1,231,2.0614719685220435,43.98062438666359,5.271840880438453,"[7.040268840590195, 0.21421267366496125, 35.22045598772115]"
2012-09-30,mango_rmse,small,2012Q2,232,1.5498866835562193,9.077888937216416,13.099069339612344,"[42.53340682945389, 11.321868585366323, 3.7797155903148547]"
2012-12-31,mango_rmse,small,2012Q3,233,0.1036187135926184,21.84636208137805,8.512883411256956,"[41.954774861295824, 1.5668426332289673, 69.3611750711928]"
2013-03-31,mango_rmse,small,2012Q4,234,3.735387753062132,21.146220273722722,9.822307298282503,"[53.57531156072711, 5.461360111929648, 0.6524550879554394]"
2013-06-30,mango_rmse,small,2013Q1,235,0.11854665088304188,46.74994182140265,41.22214903534398,"[35.395018319966645, 30.054703814579156, 68.93153003703745]"
2013-09-30,mango_rmse,small,2013Q2,236,3.595618627572959,42.00936753050167,42.125276604631395,"[26.100931201179222, 3.158866971766311, 5.812569905449773]"
2013-12-31,mango_rmse,small,2013Q3,237,0.032030627955077294,5.519679986738026,2.6281143385179404,"[29.943422537901228, 23.790799960036722, 54.08156440422177]"
2014-03-31,mango_rmse,small,2013Q4,238,0.06762760219850467,24.22112080436015,32.47018254953537,"[34.295742683264386, 14.881535064492176, 36.6260112097343]"
2014-06-30,mango_rmse,small,2014Q1,239,0.024454589114994672,35.96119166291528,24.111977817084824,"[53.37428467410054, 8.294365797387593, 6.735014226202109]"
2014-09-30,mango_rmse,small,2014Q2,240,0.857485888767958,14.757297054961082,31.22166855057708,"[44.832588217596836, 31.288187584767734, 1.4887419610788428]"
2014-12-31,mango_rmse,small,2014Q3,241,0.12058762754736575,49.81158566112402,36.00025099263547,"[3.119638191104767, 17.65060453263061, 34.95762666394989]"
2015-03-31,mango_rmse,small,2014Q4,242,0.20606156185032715,20.449088018938546,29.998370929693966,"[54.43156587433607, 18.092858883517366, 10.24274924328171]"
2015-06-30,mango_rmse,small,2015Q1,243,0.01229447357709209,31.850538166880845,9.309249305350692,"[69.93987911784622, 15.223871584777523, 69.45619389209097]"
2015-09-30,mango_rmse,small,2015Q2,244,0.038802227864856126,7.1584572996804585,6.902777005130791,"[52.382752930825255, 2.260330967342769, 79.39693332885422]"
2015-12-31,mango_rmse,small,2015Q3,245,0.05215773050873771,1.0034739888122517,19.535947930693744,"[33.632094721022156, 8.671062491702736, 42.02516969213465]"
2016-03-31,mango_rmse,small,2015Q4,246,0.1410536296310399,40.618233057895864,35.013466397261,"[73.96834917930168, 18.171764115178973, 55.86646883567883]"
2016-06-30,mango_rmse,small,2016Q1,247,0.09810796412583284,21.371299862170925,36.095181234985674,"[60.702860174439394, 19.806274516635785, 40.98182305134758]"
2016-09-30,mango_rmse,small,2016Q2,248,0.0065268688005294395,38.42108622755703,21.452320378345718,"[38.86930979448942, 14.19355623980991, 3.8241482543266034]"
2016-12-31,mango_rmse,small,2016Q3,249,0.014366339332395407,33.142879799763286,9.234062008469833,"[67.17229143046299, 12.052964471337754, 15.331915110783779]"
2017-03-31,mango_rmse,small,2016Q4,250,0.007776303287890438,22.329709312843658,25.543876859208954,"[64.50336939530284, 9.606797682943329, 64.30942050744352]"
2017-06-30,mango_rmse,small,2017Q1,251,0.061310221124953844,43.72218070414336,12.77858444816137,"[22.621319019160225, 13.573470297753943, 70.369508862825]"
2017-09-30,mango_rmse,small,2017Q2,252,0.02306433542178041,37.25094807342227,15.290248857433236,"[60.79818764809693, 21.782953122870815, 44.72447005583483]"
2017-12-31,mango_rmse,small,2017Q3,253,0.07075867722570987,9.4178333266022,14.492861760175892,"[21.150398042605076, 22.714043468309306, 69.40528980883069]"
