strategy,model_size,forecast_origin,target_quarter,horizon_quarters,variable,mean,actual,error,p05,p16,median,p84,p95
mango_rmse_random,medium,2000-03-31,2000Q1,1,CONS,872.6185278937627,905.3176373327199,-32.69910943895718,871.60124411882,871.975446110912,872.6096651465064,873.2539328497874,873.6175597807138
mango_rmse_random,medium,2000-03-31,2000Q2,2,CONS,873.6533808791859,906.2470675410377,-32.59368666185185,872.0338995311308,872.6967352207694,873.6390582077747,874.6001764597343,875.2322745631311
mango_rmse_random,medium,2000-03-31,2000Q3,3,CONS,874.6398933243654,907.2005920251266,-32.560698700761236,872.4772659057701,873.354625566439,874.6776778315459,875.8614867416536,876.7337040956478
mango_rmse_random,medium,2000-03-31,2000Q4,4,CONS,875.5924834124522,908.0704809313119,-32.47799751885964,872.9901272265362,873.9817979992233,875.5785428219483,877.1610418749872,878.2968207701862
mango_rmse_random,medium,2000-03-31,2001Q1,5,CONS,876.5176325991688,908.4325119413213,-31.914879342152517,873.2386057175863,874.5147986421391,876.4760099614259,878.4912954271083,879.924478763697
mango_rmse_random,medium,2000-03-31,2001Q2,6,CONS,877.4245895434321,908.6332175148394,-31.20862797140728,873.5502599882635,875.1136403318764,877.4067870121742,879.7430631463124,881.4258136039848
mango_rmse_random,medium,2000-03-31,2001Q3,7,CONS,878.2587349281472,908.9805866997402,-30.721851771593037,873.9436887359503,875.6093421941055,878.2016101085876,880.8807614686485,882.8896959315481
mango_rmse_random,medium,2000-03-31,2001Q4,8,CONS,879.1273755495051,910.5812176510452,-31.45384210154009,874.259336480254,876.1425146343872,879.0177757718225,882.1804921449592,884.2951657838544
mango_rmse_random,medium,2000-03-31,2000Q1,1,DEFL,466.0953611710471,434.80173185711334,31.293629313933764,465.6807436964653,465.8500221816819,466.10388551353043,466.3287155800744,466.4926375229155
mango_rmse_random,medium,2000-03-31,2000Q2,2,DEFL,466.6064967843016,435.4231401429961,31.183356641305522,465.8462291839339,466.14934536983117,466.6079397669666,467.0723604335513,467.36087324404116
mango_rmse_random,medium,2000-03-31,2000Q3,3,DEFL,467.1717692222961,436.0074949806811,31.164274241615033,466.00080851465304,466.46847938048705,467.15774582277163,467.89651297538614,468.3069548129519
mango_rmse_random,medium,2000-03-31,2000Q4,4,DEFL,467.8095908713666,436.5490666033782,31.260524267988387,466.2102021510681,466.8631679318112,467.79310629313915,468.78456510465077,469.3911975185996
mango_rmse_random,medium,2000-03-31,2001Q1,5,DEFL,468.49416285353516,437.2026802595548,31.291482593980334,466.4205278255016,467.24386124407147,468.4894790819844,469.7667671216586,470.5209978280957
mango_rmse_random,medium,2000-03-31,2001Q2,6,DEFL,469.2260317466959,437.8056263169986,31.420405429697325,466.5975606906798,467.6832418266655,469.22809219128146,470.8189741441018,471.7789632913982
mango_rmse_random,medium,2000-03-31,2001Q3,7,DEFL,470.0041377516082,438.197663342384,31.806474409224222,466.7690614854005,468.1487268666788,470.0116547063031,471.9732487550127,473.1822534578599
mango_rmse_random,medium,2000-03-31,2001Q4,8,DEFL,470.830235530733,438.50844547731197,32.32179005342101,466.99501703061793,468.6051595559713,470.8160029148578,473.052999949032,474.60195547159424
mango_rmse_random,medium,2000-03-31,2000Q1,1,FFR,5.28838454268205,5.676666666666667,-0.3882821239846166,3.39523676894219,4.197293694946664,5.266190598572035,6.404140091347327,7.162396254470333
mango_rmse_random,medium,2000-03-31,2000Q2,2,FFR,5.328402602385277,6.273333333333333,-0.9449307309480561,2.5539312104526,3.7285555601554132,5.348160262875007,6.987935584038806,8.059258292936548
mango_rmse_random,medium,2000-03-31,2000Q3,3,FFR,5.518009479660362,6.52,-1.0019905203396373,2.206025810293108,3.4951827475214077,5.506462054641384,7.462822627704452,9.02640970545088
mango_rmse_random,medium,2000-03-31,2000Q4,4,FFR,5.684206079907456,6.473333333333334,-0.7891272534258773,1.6451821478614526,3.252240166502553,5.694074100395278,8.189995814038578,9.762651327111064
mango_rmse_random,medium,2000-03-31,2001Q1,5,FFR,5.812650181657169,5.593333333333334,0.21931684832383525,1.3393651329620015,3.1443487694353673,5.820817658483652,8.5502974021555,10.293074578500379
mango_rmse_random,medium,2000-03-31,2001Q2,6,FFR,5.9580828824904595,4.326666666666667,1.6314162158237924,0.9385040040586784,2.9112286570936923,5.937073597213846,8.92141035797444,10.667649753186392
mango_rmse_random,medium,2000-03-31,2001Q3,7,FFR,6.028229994978378,3.4966666666666666,2.531563328311712,0.8255378441598346,2.855419389673025,6.036506932464647,9.14875255584641,11.219096787260451
mango_rmse_random,medium,2000-03-31,2001Q4,8,FFR,6.151864173612877,2.1333333333333333,4.018530840279544,0.4377990003548848,2.7848542857448777,6.1997151015572705,9.531040648657507,11.966353212733747
mango_rmse_random,medium,2000-03-31,2000Q1,1,GDP,911.8654114335212,946.771157645587,-34.905746212065765,910.2387010508976,910.8898492152425,911.8753634794609,912.8380900381634,913.4470491572645
mango_rmse_random,medium,2000-03-31,2000Q2,2,GDP,912.8485167624601,948.5753664798251,-35.726849717364985,910.3586194260245,911.3312306062663,912.8711683609642,914.4042023904509,915.3232183416126
mango_rmse_random,medium,2000-03-31,2000Q3,3,GDP,913.7283177771474,948.6750908667843,-34.94677308963696,910.4707812694049,911.7251666345853,913.752026858918,915.6824754670819,917.048853690738
mango_rmse_random,medium,2000-03-31,2000Q4,4,GDP,914.5532420226,949.2676932603196,-34.71445123771957,910.5101402019725,912.1328820139885,914.5822363684725,916.9519601044982,918.6195709329261
mango_rmse_random,medium,2000-03-31,2001Q1,5,GDP,915.3238253605695,948.9429455219695,-33.61912016140002,910.623097192143,912.4743834210661,915.3474872157462,918.0914763450554,919.9096747273003
mango_rmse_random,medium,2000-03-31,2001Q2,6,GDP,916.0806545122642,949.5624120747524,-33.481757562488156,910.8400865105,912.9367059771649,916.1000008774831,919.2670974619946,921.3585380292202
mango_rmse_random,medium,2000-03-31,2001Q3,7,GDP,916.7952302799061,949.1612595166631,-32.36602923675696,910.772594861504,913.3438918732572,916.8065941374743,920.3710161040677,922.8147094278552
mango_rmse_random,medium,2000-03-31,2001Q4,8,GDP,917.510667675442,949.4381900682963,-31.927522392854257,910.6736774105138,913.6272283946279,917.5434433543542,921.3871392973666,924.3509824452689
mango_rmse_random,medium,2000-03-31,2000Q1,1,HOURS,479.20146023725175,464.62929352770965,14.572166709542103,478.1078248073489,478.54075985772835,479.18377418651596,479.8762210074534,480.30025572374024
mango_rmse_random,medium,2000-03-31,2000Q2,2,HOURS,479.8222129155243,464.9158362858808,14.90637662964349,477.9970092445314,478.71649979472613,479.83615749415077,480.9394246209971,481.7004678530856
mango_rmse_random,medium,2000-03-31,2000Q3,3,HOURS,480.3524678666311,464.8794649920018,15.473002874629344,477.8824315875922,478.83167524407315,480.38435883688027,481.9208343121512,482.79373634526905
mango_rmse_random,medium,2000-03-31,2000Q4,4,HOURS,480.86854865074076,464.5390399474456,16.329508703295176,477.7240793335583,478.96796823407055,480.8655887735378,482.85145160565924,483.987662860958
