strategy,forecast_origin,group,target_quarter,horizon_quarters,variable,actual_level,actual_metric,mean_level,median_level,p95_level,p84_level,p16_level,p05_level,mean_metric,median_metric,p95_metric,p84_metric,p16_metric,p05_metric,error_metric
mango_rmse,1997-07-31,+0 months,1997Q3,1,CPI,160.79999999999998,0.4987541511039417,161.4220590672169,161.42079440172932,162.91414716715965,162.3248433270231,160.5156565057979,159.8693846556262,0.7539900437941505,0.7503154142282753,1.488857261443144,1.1988541427460753,0.310435679378962,-0.03166381518218131,0.25523589269020874
mango_rmse,1997-07-31,+0 months,1997Q4,2,CPI,161.66666666666666,0.5375245524507299,162.7660154028414,162.79756266495826,165.10673431073715,164.14705227610037,161.36483297961382,160.47015830202432,0.8291261404381522,0.8492896892816404,1.3368781824640408,1.1163153071428233,0.52763585966904,0.37508597608999494,0.2916015879874223
mango_rmse,1997-07-31,+0 months,1998Q1,3,CPI,162.0,0.2059732963010319,164.11879694458187,164.09652354220287,167.12996239775103,165.89945495288956,162.33863609888743,161.1546515313992,0.8276856026808943,0.7947330765020411,1.217958833486943,1.0619225510828834,0.601665505590443,0.4256476751135274,0.6217123063798624
mango_rmse,1997-07-31,+0 months,1998Q2,4,CPI,162.53333333333333,0.3286773706623336,165.49710227575983,165.44732940540624,169.18031989856564,167.72533256078427,163.32078651856864,161.82296047678767,0.8363148549026533,0.8198079961643678,1.2193400038268187,1.0945804425556815,0.6031782464849478,0.41384286363008727,0.5076374842403197
mango_rmse,1997-07-31,+0 months,1998Q3,5,CPI,163.36666666666667,0.5114054308385185,166.92790675893914,166.91514393208035,171.28571130728355,169.57715408056268,164.31431077638712,162.49684025471933,0.8608337398891663,0.8832670275205956,1.2367860832481092,1.0980293349567738,0.6064840497009172,0.4155655906345146,0.3494283090506478
mango_rmse,1997-07-31,+0 months,1998Q4,6,CPI,164.13333333333333,0.4681942394796579,168.36214302272577,168.3960906842256,173.68008057592945,171.4770024939164,165.25996322966208,163.2906356597801,0.8555249478057192,0.8833323961775719,1.3882000919663184,1.1141151798259585,0.5738646023362826,0.48730969396029167,0.3873307083260613
mango_rmse,1997-07-31,+0 months,1999Q1,7,CPI,164.73333333333332,0.3648899244210746,169.79585455839697,169.69457834293928,175.7748943233906,173.354920837835,166.21157241210048,163.9992372333502,0.8479587273666489,0.7681336175241249,1.1989177377984994,1.0891897078789015,0.5741740659265027,0.43301228632213196,0.4830688029455743
mango_rmse,1997-07-31,+0 months,1997Q3,1,FF,5.533333333333334,5.533333333333334,5.576677472100051,5.63241127008626,7.338704280615961,6.598493031254829,4.519063486205344,3.756538548520229,5.576677472100051,5.63241127008626,7.338704280615961,6.598493031254829,4.519063486205344,3.756538548520229,0.04334413876671661
mango_rmse,1997-07-31,+0 months,1997Q4,2,FF,5.506666666666667,5.506666666666667,5.651175686661821,5.692752997294095,8.281517116872186,7.227659650976361,4.0174533980891285,2.9888047245546474,5.651175686661821,5.692752997294095,8.281517116872186,7.227659650976361,4.0174533980891285,2.9888047245546474,0.1445090199951542
mango_rmse,1997-07-31,+0 months,1998Q1,3,FF,5.52,5.52,5.7200058883639215,5.696397270428281,8.92314465392813,7.700013640126642,3.88122035203111,2.442507380735051,5.7200058883639215,5.696397270428281,8.92314465392813,7.700013640126642,3.88122035203111,2.442507380735051,0.20000588836392197
mango_rmse,1997-07-31,+0 months,1998Q2,4,FF,5.5,5.5,5.76541946261826,5.770637353372223,9.496897276921732,8.009233581683803,3.616337106259159,2.13733888005199,5.76541946261826,5.770637353372223,9.496897276921732,8.009233581683803,3.616337106259159,2.13733888005199,0.26541946261825977
mango_rmse,1997-07-31,+0 months,1998Q3,5,FF,5.533333333333334,5.533333333333334,5.8265608252519,5.807179339637424,9.919485724646266,8.17947030190252,3.4123025635693165,1.9455068258549373,5.8265608252519,5.807179339637424,9.919485724646266,8.17947030190252,3.4123025635693165,1.9455068258549373,0.29322749191856623
mango_rmse,1997-07-31,+0 months,1998Q4,6,FF,4.86,4.86,5.872759713833403,5.877060988480805,10.19933946190035,8.607213063487473,3.2558627335004164,1.4993391169389763,5.872759713833403,5.877060988480805,10.19933946190035,8.607213063487473,3.2558627335004164,1.4993391169389763,1.012759713833403
mango_rmse,1997-07-31,+0 months,1999Q1,7,FF,4.733333333333333,4.733333333333333,5.951464815267108,5.957928583471393,10.659149329249168,8.827041070447436,2.9822871869759764,1.1621913606844176,5.951464815267108,5.957928583471393,10.659149329249168,8.827041070447436,2.9822871869759764,1.1621913606844176,1.2181314819337743
mango_rmse,1997-07-31,+0 months,1997Q3,1,GDP,9924.2,1.2471391630674233,7191.889744433569,7190.075120917714,7399.97847611143,7319.236494878531,7065.476810878431,6987.272245824625,0.5948138904020794,0.5285719766664698,1.8844644040918013,1.3889769237986016,-0.29233959223287087,-0.7531089668020741,-0.6523252726653439
mango_rmse,1997-07-31,+0 months,1997Q4,2,GDP,10000.3,0.7638873753526454,7231.249400052933,7227.254892651668,7476.035642051703,7381.1973868124105,7085.90811827897,7004.422583346531,0.5457862248940515,0.5157661525213797,1.0225565539304426,0.8429854432391082,0.28875366897231913,0.24515037414083451,-0.2181011504585939
mango_rmse,1997-07-31,+0 months,1998Q1,3,GDP,10094.8,0.9405347236475237,7268.497505642643,7261.039848905259,7558.119057172973,7436.271595195623,7102.799087824118,7006.246418394982,0.5137770716618917,0.4663767281588349,1.0919700162244084,0.7433720572320723,0.2380904374014392,0.026034946061948006,-0.426757651985632
mango_rmse,1997-07-31,+0 months,1998Q2,4,GDP,10185.6,0.895451832510652,7305.933453451393,7300.6173697945405,7618.859125822958,7484.988100377006,7125.319705371175,7011.954072788316,0.5137220141888221,0.543586732609036,0.8004280194784386,0.6529834514786614,0.31656519996268173,0.08143205987565239,-0.38172981832182984
mango_rmse,1997-07-31,+0 months,1998Q3,5,GDP,10320.0,1.310880194778008,7345.804722451145,7339.828611348765,7684.834937992724,7548.858570974035,7146.5821751255435,7028.368863946763,0.5442544350833245,0.5356576618192221,0.8622260825770667,0.8496941104901623,0.29796288768562107,0.2338236621934442,-0.7666257596946835
mango_rmse,1997-07-31,+0 months,1998Q4,6,GDP,10498.6,1.7158154887049193,7383.2764203893685,7381.636277799301,7754.528681887781,7605.865388606235,7163.142083842621,7031.542260451824,0.5088135290618467,0.5679839494266758,0.9028120457212907,0.7523342116869003,0.23144982824074845,0.04514106143158614,-1.2070019596430726
mango_rmse,1997-07-31,+0 months,1999Q1,7,GDP,10592.1,0.8866525297232641,7419.613729398759,7408.616001469018,7823.620703142095,7656.335308632667,7188.188034760699,7043.383409896598,0.490949829779197,0.3648315537255087,0.8870434168512631,0.6613738738838748,0.3490404880778897,0.16825882446180884,-0.39570269994406715
mango_rmse,1997-07-31,+0 months,1997Q3,1,GOV,1948.2,0.11298855909052108,1264.9918074791947,1265.039084223238,1301.974182421034,1288.0112513539384,1242.2344667810187,1228.5058660966063,0.23241794850896724,0.2255397701403261,1.55042070598439,1.037770867195853,-0.668622846987077,-1.1407268292314754,0.11942938941844616
mango_rmse,1997-07-31,+0 months,1997Q4,2,GOV,1951.5,0.1692438283813935,1267.438211257172,1267.4173630567007,1312.1450672930798,1294.6316974956685,1239.638970101621,1224.0204718414775,0.19320609224218188,0.18782392369969259,0.7781539572607521,0.5126888055662526,-0.2091563241720884,-0.3657778664157618,0.02396226386078837
mango_rmse,1997-07-31,+0 months,1998Q1,3,GOV,1939.7,-0.6064985696423442,1269.6912623851451,1268.7026813135521,1321.2509422846342,1301.482910004859,1238.2140983539268,1220.6113193893905,0.1776063652747517,0.10136100377025059,0.6915717386023701,0.5278063144401379,-0.11500858730411068,-0.27890945984694326,0.7841049349170959
mango_rmse,1997-07-31,+0 months,1998Q2,4,GOV,1981.9,2.1522658606055955,1272.6065587953535,1271.7140182566893,1330.4236901344177,1307.3860183230263,1238.3289719458376,1217.1925620298005,0.22934352252157453,0.23707436296280804,0.6918484135066905,0.4525423510884252,0.009276930683821405,-0.2804786411965132,-1.922922338084021
mango_rmse,1997-07-31,+0 months,1998Q3,5,GOV,2000.2,0.9191195012113518,1275.3702702529395,1274.4627162160152,1337.813910717033,1313.1185443604154,1238.6975419087696,1213.6107828130116,0.21693388337915565,0.21590795249162298,0.5539416338139702,0.43751384853703,0.029759065039502985,-0.29469943067450544,-0.7021856178321961
mango_rmse,1997-07-31,+0 months,1998Q4,6,GOV,2018.1,0.890929915725458,1277.9694425540404,1277.4118903630454,1346.6950856059605,1319.296806561242,1238.3117763474243,1208.7605377248483,0.20359008132277978,0.23113796049516466,0.6616634403121324,0.46939959856802105,-0.03114768778793575,-0.4004548376831174,-0.6873398344026782
mango_rmse,1997-07-31,+0 months,1999Q1,7,GOV,2028.4,0.5090830221194054,1280.1280154845117,1278.8589699499662,1354.0633018066555,1326.307914274989,1238.0085773710953,1207.903887816928,0.16876397230394247,0.11321802896269162,0.5456418845819933,0.5300205334249242,-0.024487863808797528,-0.07089523350831684,-0.3403190498154629
mango_rmse,1997-07-31,+0 months,1997Q3,1,HRS,97.5,0.7205383721269776,140.7265227607186,140.71575542279376,142.94949622211846,142.05192992412512,139.4160567037243,138.64783741500588,0.513392058699047,0.5097574583293074,1.7464962938738005,1.261898110422166,-0.22638095711151607,-0.6573454184263028,-0.20714631342793055
mango_rmse,1997-07-31,+0 months,1997Q4,2,HRS,98.23333333333333,0.7493223071738164,141.31540811330186,141.31700035838406,144.64934548661205,143.268255496051,139.29224823535478,138.06360345139493,0.41758770159043834,0.4263659692650634,1.1821111996883182,0.8526091054136486,-0.08884448315269466,-0.42227009473432275,-0.3317346055833781
mango_rmse,1997-07-31,+0 months,1998Q1,3,HRS,98.83333333333333,0.6089328694130813,141.90642845682387,141.86658246669992,146.07096342239348,144.3914143489232,139.3907087169404,137.95188561303115,0.41735567325851264,0.38814594604730246,0.9780047857677054,0.7808981780511814,0.0706612896312464,-0.08095041683571225,-0.1915771961545687
mango_rmse,1997-07-31,+0 months,1998Q2,4,HRS,99.16666666666667,0.3367006547904339,142.49473914979012,142.4236437600907,147.3227752235003,145.38265592796233,139.58818080584123,137.82184625955904,0.4137194914231479,0.3918966991892425,0.853337500063045,0.6841505483516919,0.14156778831457828,-0.09430873798415007,0.07701883663271403
mango_rmse,1997-07-31,+0 months,1998Q3,5,HRS,99.66666666666667,0.5029348405002132,143.10012779509717,143.01084782674297,148.6616747555055,146.39278755213022,139.84423794549423,137.78704008624692,0.4239498829383237,0.4114463474799379,0.904715544760748,0.6924062202180892,0.18326950929097308,-0.02525765693448534,-0.0789849575618895
mango_rmse,1997-07-31,+0 months,1998Q4,6,HRS,100.33333333333333,0.6666691358189425,143.67918114919385,143.5718668390042,149.8584342756443,147.27594612864092,140.05653499792126,137.78731286343466,0.4038325799481157,0.3915237732146082,0.8017992057387957,0.6014676658922191,0.15169453867862615,0.00019796993786513895,-0.26283655587082677
mango_rmse,1997-07-31,+0 months,1999Q1,7,HRS,100.56666666666666,0.2322881416139566,144.24568626558937,144.08608763513183,150.88398958737739,148.18536282223621,140.37939012468627,137.81272114974175,0.39350949607674934,0.3575227702701689,0.682018368980053,0.6155929984339892,0.2302524323599009,0.0184385219473171,0.16122135446279273
mango_rmse,1997-07-31,+0 months,1997Q3,1,INVFIX,1497.5,3.776601214470965,1098.7631978271208,1099.046838205593,1147.798414924947,1128.194638412089,1068.5806173864037,1050.41109326505,0.8030954260926926,0.8086866937891735,3.283862120043235,2.2565767232605616,-0.8952773029179184,-1.863825935667851,-2.9735057883782723
mango_rmse,1997-07-31,+0 months,1997Q4,2,INVFIX,1510.4,0.8577465401631734,1107.427175553236,1107.5867412555222,1174.3845086163315,1147.074714756992,1066.6863718081136,1039.9887143328383,0.7854283447618293,0.7740248100876812,2.289850217583833,1.659628533394386,-0.17742475154562953,-0.9971743450419623,-0.0723181954013441
mango_rmse,1997-07-31,+0 months,1998Q1,3,INVFIX,1555.8,2.96153663814378,1115.507985776059,1114.3496509735305,1197.671459089976,1163.7709532641331,1066.918373406719,1036.8874804763796,0.7270428718528343,0.6087420527340015,1.9635033022962212,1.4450579091889182,0.021747383159009814,-0.29864429754269395,-2.234493766290946
