forecast_origin,group,strategy,lambda1_1,lambda2_1,lambda3_1,lambda4_1,lambda5_1
2003-11-30,+1 month,mango_rmse,1.3925080679817983,3.852078951237158,1.0,5.464695378032901,4.358418938577566
2003-12-31,+2 months,mango_rmse,4.217593435072303,1.4718216381488982,1.0,5.322753805883999,3.2661482019177686
2004-01-31,+0 months,mango_rmse,1.2079345205338663,8.737947569632437,1.0,6.716510968280449,3.346629273463119
2004-02-29,+1 month,mango_rmse,14.900637954749524,6.360007868542573,1.0,3.608374498688426,8.470172904227875
2004-03-31,+2 months,mango_rmse,8.158970479026426,5.684542357449161,1.0,8.252914795748294,1.0044090009466928
2004-04-30,+0 months,mango_rmse,10.10316228562018,2.3006769213860445,1.0,4.745656356318533,4.06496886041784
2004-05-31,+1 month,mango_rmse,12.643090456059891,8.890421109200346,1.0,2.7063866982754665,0.594392998694618
2004-06-30,+2 months,mango_rmse,14.431275643278443,4.50339314248353,1.0,3.141179923843013,6.216767531408313
2004-07-31,+0 months,mango_rmse,0.46771393495473174,8.318871538946691,1.0,4.14277671471451,8.14427299450166
2004-08-31,+1 month,mango_rmse,11.777205924162548,4.477902911788993,1.0,8.972044761803462,1.0752918862871317
2004-09-30,+2 months,mango_rmse,7.958599333330816,9.63269719255347,1.0,7.4112182303274725,4.887198472908544
2004-10-31,+0 months,mango_rmse,18.99673381919962,3.3990262162570763,1.0,7.650758818078705,7.898488054427698
2004-11-30,+1 month,mango_rmse,0.13217706495405143,4.255081392054852,1.0,8.215281967187718,4.613247615065744
2004-12-31,+2 months,mango_rmse,1.147055452141556,5.767662942274695,1.0,2.4974640218902,3.0799457889033888
2005-01-31,+0 months,mango_rmse,2.0197966102772633,5.547353950460058,1.0,5.79141970818353,5.425960613701625
2005-02-28,+1 month,mango_rmse,0.6145120487227823,8.368877613872446,1.0,1.4791263830606465,2.0525646287918273
2005-03-31,+2 months,mango_rmse,18.975396246944776,7.97728455955953,1.0,8.544703114463184,0.8491777688525476
2005-04-30,+0 months,mango_rmse,4.17711858068723,6.409511937078915,1.0,3.332136033799076,2.7065519444205783
2005-05-31,+1 month,mango_rmse,15.62258542118461,5.561966562934472,1.0,7.8349903649973145,2.2855103483483648
2005-06-30,+2 months,mango_rmse,12.875948189477267,2.3261627559641593,1.0,8.062603031140211,3.179548792372727
2005-07-31,+0 months,mango_rmse,6.4040101295772685,2.9525778552162705,1.0,3.1409534615000534,6.412552716968309
2005-08-31,+1 month,mango_rmse,13.843724937948108,5.483181604579509,1.0,2.013638492947167,3.609145296734899
2005-09-30,+2 months,mango_rmse,14.541433619624268,4.898999264967677,1.0,4.303353781077935,2.629810199613957
2005-10-31,+0 months,mango_rmse,6.173936633123898,7.432830499220442,1.0,7.763972201998753,1.8451769936685414
2005-11-30,+1 month,mango_rmse,7.784978610241991,7.0158552144832385,1.0,2.4335141609416167,9.859133769158396
2005-12-31,+2 months,mango_rmse,1.4513095359912955,3.6389259608492774,1.0,7.57691863781738,0.6194100810323426
2006-01-31,+0 months,mango_rmse,8.875046683342736,7.758153913101864,1.0,6.61999994223468,7.970403592140342
2006-02-28,+1 month,mango_rmse,17.915571930767282,8.71534505820553,1.0,4.059312779968906,5.67679733292053
2006-03-31,+2 months,mango_rmse,10.971856603132574,8.468102067168301,1.0,8.786478513050778,5.947488424689464
2006-04-30,+0 months,mango_rmse,5.796965423325855,6.951483012688,1.0,7.195825318688893,2.269124131238456
2006-05-31,+1 month,mango_rmse,19.099541953510897,7.5782158950662,1.0,6.567726262966685,3.436769340807603
2006-06-30,+2 months,mango_rmse,2.068053238668107,9.47424886292849,1.0,1.2444492076593907,4.452562992038536
2006-07-31,+0 months,mango_rmse,5.36918997403823,9.915153619385759,1.0,1.5155533534893308,1.724939116600816
2006-08-31,+1 month,mango_rmse,19.44444775233819,8.400267363939403,1.0,7.061019079843474,9.686146064597251
2006-09-30,+2 months,mango_rmse,14.30702482708089,6.4434113440667895,1.0,0.6845928603764118,3.808890966453557
2006-10-31,+0 months,mango_rmse,13.996056071042737,6.019011513213335,1.0,9.189552605898971,9.820880700755758
2006-11-30,+1 month,mango_rmse,12.645029416945349,6.687910985464808,1.0,1.4949169077461135,3.8930187088679307
2006-12-31,+2 months,mango_rmse,8.812765695504302,7.612377777775904,1.0,5.1123526068638085,7.212713670452052
2007-01-31,+0 months,mango_rmse,12.823428746740094,2.2027421055840377,1.0,6.799337851360326,6.136582533978402
2007-02-28,+1 month,mango_rmse,12.17510128960216,8.479987155235818,1.0,6.913363262856558,8.636515229022823
2007-03-31,+2 months,mango_rmse,6.887742584868951,5.323400579862471,1.0,3.989963931136011,3.307850119152058
2007-04-30,+0 months,mango_rmse,5.374153114523641,1.2503733170520634,1.0,1.6552851550552297,4.339802819338363
2007-05-31,+1 month,mango_rmse,8.749610245776152,9.27073830929755,1.0,5.352377222089035,1.5264979613171357
2007-06-30,+2 months,mango_rmse,17.661850003079554,2.0362806444097505,1.0,6.089567293543367,3.218029550455614
2007-07-31,+0 months,mango_rmse,7.3051209748224775,7.169866229387757,1.0,9.369641399218123,9.49625554473963
2007-08-31,+1 month,mango_rmse,13.840379388650307,4.232271416870977,1.0,1.3508075348445756,7.566515980314642
2007-09-30,+2 months,mango_rmse,6.651506780545209,2.657189955504024,1.0,2.3737974076674964,7.279884255143186
2007-10-31,+0 months,mango_rmse,17.3533500026045,1.4298309921355925,1.0,1.8495858958828846,7.426998176014965
2007-11-30,+1 month,mango_rmse,2.244281619360084,8.350889027272013,1.0,0.4133379412983088,2.0632585514211015
2007-12-31,+2 months,mango_rmse,18.111944568072964,1.236967107661298,1.0,7.0201357471409205,1.5270339400054198
2008-01-31,+0 months,mango_rmse,14.229271149056489,9.047242544413926,1.0,6.707949751977032,0.0729076446687685
2008-02-29,+1 month,mango_rmse,13.845354239104685,2.676308218849052,1.0,3.0737008283563965,2.4685029026850094
2008-03-31,+2 months,mango_rmse,2.7978559595405486,1.2869827061857648,1.0,8.083792343835524,1.371682423945263
2008-04-30,+0 months,mango_rmse,10.978754158478766,0.23006923239330712,1.0,6.287760185887421,9.367246217836898
2008-05-31,+1 month,mango_rmse,9.299920687095623,3.2308339416796157,1.0,0.933907858069492,1.823708510249679
2008-06-30,+2 months,mango_rmse,19.143854149731666,3.783436208043752,1.0,0.12494383382908589,3.6072180980582074
2008-07-31,+0 months,mango_rmse,10.41673141217732,1.954757753622696,1.0,7.537246273385861,2.840232480970752
2008-08-31,+1 month,mango_rmse,14.83600859543733,0.918368996084488,1.0,1.4368191943014978,4.279679369287385
2008-09-30,+2 months,mango_rmse,12.9122221913642,6.819970252911175,1.0,9.972205962126264,1.1577906627075354
2008-10-31,+0 months,mango_rmse,2.7933983173394896,0.8585624829403341,1.0,6.6449828592933065,1.5265833044526056
2008-11-30,+1 month,mango_rmse,16.681773490290055,0.801534954855689,1.0,9.132847727232344,5.8144917828987275
2008-12-31,+2 months,mango_rmse,9.972258364409193,1.7099107221158907,1.0,3.7425498183571286,9.56294046955013
2009-01-31,+0 months,mango_rmse,6.578130685608755,2.667438824703496,1.0,1.2016270249259764,1.8048920292036725
2009-02-28,+1 month,mango_rmse,4.181987360553473,3.671016805279974,1.0,0.7244063988490578,0.7293524691907747
2009-03-31,+2 months,mango_rmse,5.866854386862913,1.1199209804539412,1.0,6.328740919374922,3.538412326276264
2009-04-30,+0 months,mango_rmse,17.028641523136383,1.3722230239720574,1.0,0.11355753891798887,4.538719129455122
2009-05-31,+1 month,mango_rmse,0.4303900505105302,2.9471477171633547,1.0,3.3901690706851557,5.283504575987104
2009-06-30,+2 months,mango_rmse,12.504384790120808,7.496075073012784,1.0,5.546406842751379,7.486170027149136
2009-07-31,+0 months,mango_rmse,9.088742222316496,5.383991536439698,1.0,9.596469718297376,8.129888438463066
2009-08-31,+1 month,mango_rmse,18.085996683689782,5.7060042827496185,1.0,0.3955327810804464,3.815578762732272
2009-09-30,+2 months,mango_rmse,10.229824890724188,3.079876602541776,1.0,0.5869590625437054,8.752095147689335
2009-10-31,+0 months,mango_rmse,3.927090739502098,2.7154749250146475,1.0,5.856129219059871,7.591641299832204
2009-11-30,+1 month,mango_rmse,2.361836714919097,5.4880423379612555,1.0,8.372710642912876,6.9462255482675435
2009-12-31,+2 months,mango_rmse,15.7040633866275,4.421297830798145,1.0,2.0432662918476354,1.2295638967584406
2010-01-31,+0 months,mango_rmse,5.669159722021283,3.610610233177585,1.0,5.123114524263625,1.6803255167800069
