strategy,forecast_origin,group,target_quarter,horizon_quarters,variable,actual_level,actual_metric,mean_level,median_level,p95_level,p84_level,p16_level,p05_level,mean_metric,median_metric,p95_metric,p84_metric,p16_metric,p05_metric,error_metric
mango_rmse,1997-07-31,+0 months,1998Q2,4,FF,5.5,5.5,5.797878409978912,5.819549556165232,9.41159498568826,7.976579613088955,3.560480571417786,2.2391800040875958,5.797878409978912,5.819549556165232,9.41159498568826,7.976579613088955,3.560480571417786,2.2391800040875958,0.297878409978912
mango_rmse,1997-07-31,+0 months,1998Q3,5,FF,5.533333333333334,5.533333333333334,5.8466979053212,5.787402070098953,9.909336407627414,8.234217120715583,3.4356827864523507,1.8568263181618505,5.8466979053212,5.787402070098953,9.909336407627414,8.234217120715583,3.4356827864523507,1.8568263181618505,0.31336457198786594
mango_rmse,1997-07-31,+0 months,1998Q4,6,FF,4.86,4.86,5.888683674054643,5.831351528677428,10.437777168966951,8.630212305409119,3.228128676600292,1.337252268645546,5.888683674054643,5.831351528677428,10.437777168966951,8.630212305409119,3.228128676600292,1.337252268645546,1.0286836740546423
mango_rmse,1997-07-31,+0 months,1999Q1,7,FF,4.733333333333333,4.733333333333333,5.944118739857499,5.966237689568814,10.893562467051563,8.883224948696654,3.0543334119834284,1.0101092456005691,5.944118739857499,5.966237689568814,10.893562467051563,8.883224948696654,3.0543334119834284,1.0101092456005691,1.2107854065241659
mango_rmse,1997-07-31,+0 months,1997Q3,1,GDP,9924.2,1.2471391630674233,7188.344630144155,7187.834545825746,7399.084953989182,7313.797365878284,7065.666071405356,6981.594580393194,0.5410181298088901,0.5237943570717718,1.9313993654431982,1.3125749960643418,-0.24258723226289192,-0.8581379240277798,-0.7061210332585333
mango_rmse,1997-07-31,+0 months,1997Q4,2,GDP,10000.3,0.7638873753526454,7225.912427509789,7224.282857202066,7472.149784647306,7372.955641556837,7080.833685848331,6988.17843689152,0.5212600591047334,0.5058020006845965,0.9826409152891458,0.8056048276362304,0.2144363696368501,0.09425861075396114,-0.242627316247912
mango_rmse,1997-07-31,+0 months,1998Q1,3,GDP,10094.8,0.9405347236475237,7263.874074808185,7257.557647616551,7545.666707496377,7428.623805178316,7099.55949651735,6989.155355071984,0.5239792062733173,0.459538951010785,0.9790705613097472,0.7521957544630808,0.26410863666601614,0.013978605599440641,-0.4165555173742064
mango_rmse,1997-07-31,+0 months,1998Q2,4,GDP,10185.6,0.895451832510652,7300.853404997378,7298.531564467002,7612.752148783838,7484.526157709443,7118.112632374302,7000.115193438583,0.5077940483438681,0.5629812303983073,0.8851303016518486,0.7497090086129532,0.26098711828304033,0.15668923652505384,-0.38765778416678387
mango_rmse,1997-07-31,+0 months,1998Q3,5,GDP,10320.0,1.310880194778008,7336.936246793475,7331.250274622466,7677.166706020552,7543.970947536868,7133.383177349972,7008.633611353706,0.493010430399643,0.4472898511419743,0.8425805125094499,0.7910983970457863,0.21430102529187423,0.12161570007069855,-0.817869764378365
mango_rmse,1997-07-31,+0 months,1998Q4,6,GDP,10498.6,1.7158154887049193,7373.174483123948,7369.911242306247,7746.467381792867,7602.286828662454,7148.737548374108,7024.161080412343,0.4926993454166251,0.5259592143573855,0.8986357137310108,0.7700406284699923,0.21501536409722632,0.22130268042577228,-1.2231161432882942
mango_rmse,1997-07-31,+0 months,1999Q1,7,GDP,10592.1,0.8866525297232641,7409.592539823182,7404.602405432192,7814.133999191283,7653.235642737105,7167.826014996591,7043.476805966764,0.4927106044156915,0.469609053908826,0.8697227346978309,0.6679417711437097,0.2666628461410525,0.274612381255146,-0.39394192530757266
mango_rmse,1997-07-31,+0 months,1997Q3,1,GOV,1948.2,0.11298855909052108,1264.6984727762583,1264.6363291172702,1301.915103353886,1287.1585269035688,1242.3646936984314,1226.8320637395063,0.22593659089604756,0.20114445044576712,1.4958869909899697,1.0321654872179842,-0.5776679547112806,-1.2250660717101347,0.11294803180552648
mango_rmse,1997-07-31,+0 months,1997Q4,2,GOV,1951.5,0.1692438283813935,1267.0292929740808,1266.2573058462153,1312.5142216745155,1293.1325616534202,1240.4022033129231,1225.0859198610492,0.1841288694524934,0.1280952251963008,0.8108214123343949,0.46305205260033233,-0.1580890092093945,-0.1424308794445217,0.014885041071099891
mango_rmse,1997-07-31,+0 months,1998Q1,3,GOV,1939.7,-0.6064985696423442,1269.2650050080651,1267.961713675303,1321.436177542423,1298.6082089621875,1238.8509476820232,1222.3219319774373,0.1762975704221681,0.13451150614409713,0.6774607444031133,0.4225465384463334,-0.12513896232926314,-0.22587073557316373,0.7827961400645123
mango_rmse,1997-07-31,+0 months,1998Q2,4,GOV,1981.9,2.1522658606055955,1271.349487146162,1270.2817778579163,1329.421497078709,1304.5150042429495,1236.8670340912245,1218.2528142710073,0.16409279032814084,0.18280868927433858,0.602472457614045,0.4538244973315564,-0.16026979082983672,-0.3334560011456489,-1.9881730702774547
mango_rmse,1997-07-31,+0 months,1998Q3,5,GOV,2000.2,0.9191195012113518,1273.893513902816,1272.8162416009118,1336.98083347951,1311.2000847973663,1236.085153632614,1213.0472411926303,0.19990449656903664,0.19932102991688794,0.5670079542576367,0.5111485679515582,-0.06323458161023865,-0.42821378801827237,-0.7192150046423151
mango_rmse,1997-07-31,+0 months,1998Q4,6,GOV,2018.1,0.890929915725458,1276.511278472711,1275.702684642049,1343.2368879138305,1318.1224764889662,1236.6371141687544,1208.3024650041518,0.2052823533746917,0.22651935174069493,0.4668326566187986,0.5265544659814658,0.044643957996814976,-0.3919121843041218,-0.6856475623507663
mango_rmse,1997-07-31,+0 months,1999Q1,7,GOV,2028.4,0.5090830221194054,1279.3295807943646,1279.013288539728,1348.719460994656,1323.9493138048465,1235.3074285532284,1207.754132340004,0.22053825876673372,0.2591760325298509,0.4073305767781754,0.4410816378412008,-0.1075821662494647,-0.04539071428748542,-0.28854476335267165
mango_rmse,1997-07-31,+0 months,1997Q3,1,HRS,97.5,0.7205383721269776,140.68919801655704,140.67820616819367,142.82711780642674,141.99288393117973,139.40088813099237,138.5295206289549,0.491795336915235,0.4783865655199726,1.6825517696064551,1.2152886436704868,-0.2251145261396914,-0.714305911029367,-0.22874303521174255
mango_rmse,1997-07-31,+0 months,1997Q4,2,HRS,98.23333333333333,0.7493223071738164,141.25268546315763,141.26879469717164,144.5190441527925,143.1713045242433,139.29165093716261,138.0235330596178,0.3997193960036505,0.4189364603552903,1.1776359831548788,0.8264903860923489,-0.07839262564344196,-0.3659248214331612,-0.34960291117016595
mango_rmse,1997-07-31,+0 months,1998Q1,3,HRS,98.83333333333333,0.6089328694130813,141.81951154875253,141.76444387211507,145.77511679050158,144.37564949498878,139.32986650433503,137.83418115829232,0.4004821732189079,0.35024132439147593,0.8653845964095908,0.8376732886755889,0.027431885206130602,-0.1372823171545079,-0.20845069619417345
mango_rmse,1997-07-31,+0 months,1998Q2,4,HRS,99.16666666666667,0.3367006547904339,142.4145752177602,142.38830303901517,147.18672665764993,145.3448642564936,139.49821863006983,137.74758250778166,0.4187144090799677,0.4391019802342022,0.9636891788797008,0.6690712815454525,0.1207569503707262,-0.06284788384327555,0.08201375428953384
mango_rmse,1997-07-31,+0 months,1998Q3,5,HRS,99.66666666666667,0.5029348405002132,142.97551438520122,143.00002594287534,148.45805934064535,146.1668089870626,139.72865487025467,137.52214527819675,0.393103972583031,0.4286957654477952,0.8600459603422372,0.5639204081390403,0.165053090778855,-0.16379373191464097,-0.10983086791718222
mango_rmse,1997-07-31,+0 months,1998Q4,6,HRS,100.33333333333333,0.6666691358189425,143.54235543659757,143.50311509724568,149.6642873393597,147.2467923276357,139.9388991751057,137.63523947252912,0.39567639623063755,0.351193128020455,0.8092211768191859,0.7361541611983213,0.15035304697770258,0.08220328217127815,-0.27099273958830494
mango_rmse,1997-07-31,+0 months,1999Q1,7,HRS,100.56666666666666,0.2322881416139566,144.12730157164535,144.012815693187,150.85470212209913,148.16926355699087,140.25113375319503,137.61497460644253,0.40667962504272737,0.3545550526474983,0.7922434527205091,0.6245254509736675,0.22287352913448188,-0.014724686911460338,0.17439148342877075
mango_rmse,1997-07-31,+0 months,1997Q3,1,INVFIX,1497.5,3.776601214470965,1098.9932979254231,1097.9430046782873,1151.6330317781433,1128.4466181755454,1070.0941581674977,1051.2780833671466,0.791028396351301,0.6800562679130984,3.639491701951947,2.2905180381195045,-0.7695692684130506,-1.7752509429228347,-2.985572818119664
mango_rmse,1997-07-31,+0 months,1997Q4,2,INVFIX,1510.4,0.8577465401631734,1106.9673218532535,1105.8168718099118,1175.1169580755482,1147.2014292030644,1066.0507399332284,1042.4665709942199,0.7229556672490922,0.7145878932872662,2.0186718707609685,1.648342386906343,-0.37857198422663885,-0.8417038225365658,-0.1347908729140812
mango_rmse,1997-07-31,+0 months,1998Q1,3,INVFIX,1555.8,2.96153663814378,1114.63270444688,1113.6995548927453,1196.7336017238138,1164.654755966418,1064.8060741625475,1035.070023567233,0.6900803855192983,0.7103093386170656,1.8228165425775877,1.5099259607315396,-0.11682304545317379,-0.7120527934784349,-2.271456252624482
mango_rmse,1997-07-31,+0 months,1998Q2,4,INVFIX,1610.1,3.4306406078219,1122.3082324481402,1121.2667869192394,1217.1368467621307,1179.9060653675754,1065.245486821872,1030.4418918505203,0.6862548758098441,0.6771700138628489,1.6905406811545731,1.30101333998498,0.04125840647297707,-0.4481348596955037,-2.7443857320120557
mango_rmse,1997-07-31,+0 months,1998Q3,5,INVFIX,1640.7,1.8826691169944176,1129.007557524319,1127.5234927807455,1235.9988749338866,1191.9044269816122,1065.327776710259,1026.6818317359987,0.5951492793974111,0.5564522456644738,1.5378195119931881,1.0117557033793467,0.0077246710860734424,-0.3655652072645843,-1.2875198375970065
mango_rmse,1997-07-31,+0 months,1998Q4,6,INVFIX,1690.9,3.0137951523546036,1136.2382421102418,1132.913722353368,1255.2784896289998,1207.441645363828,1064.9498112713663,1023.0332814836573,0.6384039334593972,0.4769201067285955,1.5478003266109042,1.2951391833993853,-0.035485088421438604,-0.3560059719806219,-2.3753912188952064
mango_rmse,1997-07-31,+0 months,1999Q1,7,INVFIX,1722.2,1.8341611717681339,1143.6135561002573,1139.9600716494617,1272.223670643847,1219.6881221524338,1067.3144812603284,1020.321199716075,0.6470016800238731,0.620040751003792,1.3408839107198922,1.009140992837132,0.22179904870673894,-0.26545402524238426,-1.1871594917442607
mango_rmse,1997-07-31,+0 months,1997Q3,1,IP,80.93976666666667,2.297215452064094,120.24797480193392,120.25551759399696,122.70453988427948,121.77870878990002,118.75714291240129,117.67924170570127,0.585342731171945,0.5931847463505946,2.1643074868829437,1.5886514597760026,-0.4039348277670385,-1.123962452741889,-1.7118727208921491
mango_rmse,1997-07-31,+0 months,1997Q4,2,IP,82.90393333333334,2.3977251088923346,120.93207891327282,120.91969210960565,124.56469683648771,123.15666637293043,118.77690907495158,117.26522027139586,0.5672989415990592,0.5507831385063611,1.5045883332597931,1.1251719925503778,0.01664280336273194,-0.3524423256349607,-1.8304261672932753
mango_rmse,1997-07-31,+0 months,1998Q1,3,IP,83.80546666666666,1.0815732307459136,121.58246812465013,121.607081126074,126.21120512061576,124.24208342150449,118.91413272495828,117.02354258070355,0.5363725835043631,0.5668577105439887,1.3131500523194894,0.8774692788829697,0.1154638931388341,-0.20630761242745876,-0.5452006472415505
mango_rmse,1997-07-31,+0 months,1998Q2,4,IP,84.40826666666668,0.7167103046898937,122.28728032662957,122.25026912196104,127.70623503072436,125.45253179485567,119.12767780674935,117.03534746592356,0.5780250882656546,0.5275128977910271,1.1775852699067002,0.9695506284104205,0.17941817750344313,0.01008710690513226,-0.13868521642423914
mango_rmse,1997-07-31,+0 months,1998Q3,5,IP,85.02913333333333,0.7328599771665445,122.92544039947315,122.87094609700358,129.0340173896885,126.41304019240474,119.27611196189592,116.96405458171947,0.5204962545878544,0.5064256074394535,1.0343482834889173,0.7627188157162124,0.12452333452488418,-0.060934246657140534,-0.21236372257869007
mango_rmse,1997-07-31,+0 months,1998Q4,6,IP,86.21159999999999,1.3810796516803059,123.56175929014314,123.47973080514817,130.20664552744495,127.59988759261888,119.64522792261738,117.06449765243784,0.5163110336257937,0.4942433729548057,0.9046699095306643,0.9344847504058507,0.30898558878726945,0.08583830983601715,-0.8647686180545122
mango_rmse,1997-07-31,+0 months,1999Q1,7,IP,87.02116666666666,0.934664470083213,124.21096666017998,124.03419025506405,131.76134166382587,128.697415826228,119.8067625178875,117.0912153554731,0.5240357696529863,0.44802358993800695,1.1869499061993416,0.8564545375493893,0.13492025643815353,0.02282045806865085,-0.4106287004302267
mango_rmse,1997-07-31,+0 months,1997Q3,1,PCE,6563.033333333333,1.6861266579072165,4847.0303754993865,4846.901214164621,4925.083363641445,4892.895876305776,4800.2447408838,4771.600578478601,0.6323530224092266,0.6310519258164504,1.900873307250528,1.3707706745405446,-0.14238904281711484,-0.6084834603520051,-1.0537736354979899
mango_rmse,1997-07-31,+0 months,1997Q4,2,PCE,6638.133333333334,1.1377905010654388,4874.772175708519,4872.694780456273,4988.353105471704,4943.001666473918,4807.162681992802,4764.0291968397505,0.5707146460206758,0.5307551230835372,1.2764615196445561,1.018843951606918,0.1440126768885719,-0.15880195453021884,-0.567075855044763
mango_rmse,1997-07-31,+0 months,1998Q1,3,PCE,6704.133333333334,0.9893452138260983,4901.293818871146,4900.2227821860715,5048.238256772171,4985.2824965341415,4815.692496395182,4759.658735926354,0.5425844760718945,0.5633542769095001,1.1933506071382993,0.8517299660004696,0.17728244846839658,-0.09178085739556252,-0.4467607377542038
mango_rmse,1997-07-31,+0 months,1998Q2,4,PCE,6819.433333333333,1.7052127843522058,4929.190591226088,4929.3267184514625,5097.830527072713,5029.005641602682,4825.266678393306,4769.508980339622,0.56755793663541,0.5921740627576,0.9775740002808675,0.8732207880285614,0.19861478452281034,0.20673889294364756,-1.1376548477167958
mango_rmse,1997-07-31,+0 months,1998Q3,5,PCE,6909.933333333333,1.3183610430450798,4954.139125207835,4954.919204505472,5142.233399950307,5067.808639100937,4837.92952054409,4765.714197515159,0.5048619784908226,0.5178451334559853,0.8672436323239552,0.768622408079267,0.2620840793937873,-0.07959505412777901,-0.8134990645542572
mango_rmse,1997-07-31,+0 months,1998Q4,6,PCE,7015.833333333333,1.5209509681886502,4979.872475854979,4977.645904344704,5201.610664441753,5106.537053130324,4851.637740780047,4767.64579647929,0.5180869368887286,0.45762075055986173,1.1480822086367581,0.7612990997420965,0.28294822693073485,0.04052294242065102,-1.0028640312999215
mango_rmse,1997-07-31,+0 months,1999Q1,7,PCE,7085.099999999999,0.9824487807506443,5005.813669852354,5007.709516728934,5250.125772011299,5147.42505200686,4856.47341177626,4769.340885717521,0.519568750230448,0.6021558964414808,0.9283712101410657,0.7975105656004899,0.09962126144102967,0.03554769053515372,-0.46288003052019633
mango_rmse,1997-07-31,+0 months,1997Q3,1,SP500,933.6866666666666,9.989895896463086,859.6756252006488,858.4714575518416,960.0850096013312,917.2896416225249,802.6705022534418,766.0715321515861,3.0211001652250324,2.9211978995451915,11.70139666515393,8.034352631487351,-2.390434938202546,-6.158181729948353,-6.968795731238053
mango_rmse,1997-07-31,+0 months,1997Q4,2,SP500,946.8166666666666,1.3964573355706555,871.0954582401846,865.3515383520711,1028.8249163195792,960.1363960005025,782.7227015148223,733.3450481270605,1.3196428891821377,0.7982394188934094,6.915073979824804,4.565207333117005,-2.5165811806606264,-4.365922412105849,-0.07681444638851787
mango_rmse,1997-07-31,+0 months,1998Q1,3,SP500,1043.79,9.750811814465798,884.0776347377699,875.4929450263131,1088.4164719249172,998.2743987357271,771.9858699868734,714.3335853695658,1.4793313893196824,1.1651266379247183,5.630656885973195,3.8952833616225924,-1.3812237766070545,-2.626626563681267,-8.271480425146116
mango_rmse,1997-07-31,+0 months,1998Q2,4,SP500,1112.1366666666665,6.34247701533539,897.8321149688253,886.6662876464967,1131.713065430628,1034.7547893282654,765.1855647376192,692.7921818804666,1.5438215563293056,1.268159217012066,3.900860999727218,3.58915719534183,-0.8847874035383896,-3.0619987262626047,-4.798655459006085
mango_rmse,1997-07-31,+0 months,1998Q3,5,SP500,1031.6533333333334,-7.512039664140424,909.3379296985054,895.0815189760015,1177.8242541524728,1065.3134629081476,756.9975808756659,679.2167344966484,1.2733688489898753,0.9446111140645641,3.9936412193505966,2.910460709927154,-1.075831493656576,-1.978979913595591,8.7854085131303
mango_rmse,1997-07-31,+0 months,1998Q4,6,SP500,1163.8433333333335,12.056505358065372,924.8606531157105,908.2993447561562,1236.5764339148689,1098.712407651653,751.7876967681351,667.1069656970976,1.6926295947722103,1.4659202330232546,4.867773672378295,3.0869868466999684,-0.6906091796414771,-1.7989871814568126,-10.363875763293162
mango_rmse,1997-07-31,+0 months,1999Q1,7,SP500,1268.1133333333335,8.580248472683216,940.4794882558459,918.8210652636086,1297.1633575494293,1131.2121043940888,749.3031064963327,650.3611318523076,1.6746758215611557,1.1517398370413545,4.783322691132508,2.915076090218438,-0.3310382736840367,-2.542260534626095,-6.9055726511220605
mango_rmse,1997-07-31,+0 months,1997Q3,1,TB,6.243333333333333,6.243333333333333,6.732935062019404,6.7197413645709965,7.632562848833862,7.2730845452758395,6.20295126562314,5.835319161976585,6.732935062019404,6.7197413645709965,7.632562848833862,7.2730845452758395,6.20295126562314,5.835319161976585,0.489601728686071
mango_rmse,1997-07-31,+0 months,1997Q4,2,TB,5.906666666666666,5.906666666666666,6.738578089930386,6.730713994538045,8.086099023522834,7.544784019912727,5.921142058594665,5.4340716555886655,6.738578089930386,6.730713994538045,8.086099023522834,7.544784019912727,5.921142058594665,5.4340716555886655,0.8319114232637199
mango_rmse,1997-07-31,+0 months,1998Q1,3,TB,5.586666666666667,5.586666666666667,6.7506157920358225,6.764308140770676,8.366465210370745,7.689999683673495,5.769798691435573,5.13575301913293,6.7506157920358225,6.764308140770676,8.366465210370745,7.689999683673495,5.769798691435573,5.13575301913293,1.1639491253691556
mango_rmse,1997-07-31,+0 months,1998Q2,4,TB,5.596666666666667,5.596666666666667,6.770678211351272,6.7598515512224715,8.683550060802844,7.904770389823285,5.65413867957226,4.877877754168867,6.770678211351272,6.7598515512224715,8.683550060802844,7.904770389823285,5.65413867957226,4.877877754168867,1.1740115446846051
mango_rmse,1997-07-31,+0 months,1998Q3,5,TB,5.203333333333333,5.203333333333333,6.800602833101644,6.773690886113298,8.945006787961566,8.073105446919975,5.517192525105513,4.742058033973254,6.800602833101644,6.773690886113298,8.945006787961566,8.073105446919975,5.517192525105513,4.742058033973254,1.597269499768311
mango_rmse,1997-07-31,+0 months,1998Q4,6,TB,4.670000000000001,4.670000000000001,6.806031194524079,6.7817360575914565,9.192713306286077,8.204315335515203,5.400693876259725,4.5258510281519335,6.806031194524079,6.7817360575914565,9.192713306286077,8.204315335515203,5.400693876259725,4.5258510281519335,2.1360311945240777
mango_rmse,1997-07-31,+0 months,1999Q1,7,TB,4.983333333333333,4.983333333333333,6.81212143555884,6.787066491510283,9.470375670968284,8.327817249301539,5.255841878674032,4.310597025636567,6.81212143555884,6.787066491510283,9.470375670968284,8.327817249301539,5.255841878674032,4.310597025636567,1.8287881022255066
mango_rmse,1997-07-31,+0 months,1997Q3,1,UNR,4.866666666666667,4.866666666666667,4.7666285958084575,4.757979913052858,5.257747212225117,5.058217390700515,4.478482788076386,4.286351689721543,4.7666285958084575,4.757979913052858,5.257747212225117,5.058217390700515,4.478482788076386,4.286351689721543,-0.1000380708582096
mango_rmse,1997-07-31,+0 months,1997Q4,2,UNR,4.666666666666667,4.666666666666667,4.73377626464064,4.731066157511374,5.436014628525587,5.158788474575913,4.305026618646295,4.035586617288231,4.73377626464064,4.731066157511374,5.436014628525587,5.158788474575913,4.305026618646295,4.035586617288231,0.06710959797397287
mango_rmse,1997-07-31,+0 months,1998Q1,3,UNR,4.633333333333333,4.633333333333333,4.700183106252221,4.693247576792366,5.561651131384798,5.218146263646263,4.1925364770391775,3.8173720632814336,4.700183106252221,4.693247576792366,5.561651131384798,5.218146263646263,4.1925364770391775,3.8173720632814336,0.06684977291888838
mango_rmse,1997-07-31,+0 months,1998Q2,4,UNR,4.3999999999999995,4.3999999999999995,4.66681742110517,4.665994766742229,5.663353252147774,5.273348684350088,4.057814935390961,3.6799240722157096,4.66681742110517,4.665994766742229,5.663353252147774,5.273348684350088,4.057814935390961,3.6799240722157096,0.2668174211051708
mango_rmse,1997-07-31,+0 months,1998Q3,5,UNR,4.533333333333333,4.533333333333333,4.639595883343364,4.6426983936418615,5.759680710648114,5.306081814682128,3.9724017954574444,3.521674888199617,4.639595883343364,4.6426983936418615,5.759680710648114,5.306081814682128,3.9724017954574444,3.521674888199617,0.10626255001003049
mango_rmse,1997-07-31,+0 months,1998Q4,6,UNR,4.433333333333334,4.433333333333334,4.618454868711022,4.62651350775152,5.791577380580237,5.335143663362877,3.8822790860798664,3.412062677443506,4.618454868711022,4.62651350775152,5.791577380580237,5.335143663362877,3.8822790860798664,3.412062677443506,0.1851215353776885
mango_rmse,1997-07-31,+0 months,1999Q1,7,UNR,4.3,4.3,4.597230013023635,4.628564190734113,5.888541152053762,5.372743157790259,3.7871547144841955,3.243915594055628,4.597230013023635,4.628564190734113,5.888541152053762,5.372743157790259,3.7871547144841955,3.243915594055628,0.2972300130236354
mango_rmse,1997-08-31,+1 month,1997Q3,1,CPI,160.79999999999998,0.4987541511039417,161.04163951572173,161.04674639220715,161.71113458707032,161.4505391852778,160.62382712176918,160.35398030406125,0.5656160540066679,0.5687871565420721,,,,,0.0668619029027262
mango_rmse,1997-08-31,+1 month,1997Q4,2,CPI,161.66666666666666,0.5375245524507299,162.37335490046243,162.40578267381036,164.14040572503447,163.45909614063925,161.2752405561233,160.59898568544187,0.8235381378744577,0.8403361587857816,1.4910570272589574,1.2363945686908906,0.40473203496729226,0.15267372788789757,0.2860135854237278
mango_rmse,1997-08-31,+1 month,1998Q1,3,CPI,162.0,0.2059732963010319,163.71349407424364,163.71302781415488,166.26972360245554,165.23482585240728,162.26141154483324,161.116152022928,0.8219569253511416,0.8017029990203817,1.288911668771231,1.0804866586023643,0.6096212200128903,0.3215060296192007,0.6159836290501097
mango_rmse,1997-08-31,+1 month,1998Q2,4,CPI,162.53333333333333,0.3286773706623336,165.05966380501008,165.02968831218945,168.43028055280413,167.0172866525162,163.0999433384968,161.88294900301094,0.8189094647685913,0.8010322198853892,1.2910588193425276,1.0729670834868088,0.5154476016467235,0.4747991051154976,0.4902320941062577
mango_rmse,1997-08-31,+1 month,1998Q3,5,CPI,163.36666666666667,0.5114054308385185,166.43106910352722,166.4700623452002,170.4404791349454,168.85321583060528,164.04144556874644,162.46927793511279,0.8274216963154224,0.8690100638921727,1.1864240889966737,1.0932472188971865,0.5755950555811573,0.36153879768114905,0.31601626547690387
mango_rmse,1997-08-31,+1 month,1998Q4,6,CPI,164.13333333333333,0.4681942394796579,167.82795872362811,167.78453665297658,172.6100351952938,170.66760359308876,165.05601676129805,163.22468585144688,0.83581751630879,0.7865148828983592,1.2648778506583191,1.0688034021627324,0.6165799028767793,0.4638767400744648,0.3676232768291321
mango_rmse,1997-08-31,+1 month,1999Q1,7,CPI,164.73333333333332,0.3648899244210746,169.2446442160344,169.21769368698287,174.80761805871836,172.682419630485,166.0015391263611,163.86224373731335,0.8405867589318383,0.8505377974930006,1.2651125544159036,1.1736356651465663,0.5712148351074475,0.38984051983463885,0.4756968345107637
mango_rmse,1997-08-31,+1 month,1999Q2,8,CPI,165.96666666666667,0.7458960093627454,170.66698081613637,170.65306645293506,177.12160469777442,174.48619259078015,166.88017970372934,164.48541549840314,0.8368910015965625,0.8446630120857002,1.315048502266869,1.0391430146571956,0.5279007936789704,0.3795809056597932,0.09099499223381713
mango_rmse,1997-08-31,+1 month,1997Q3,1,FF,5.533333333333334,5.533333333333334,5.536373965127148,5.5383413281009295,6.394052290957143,6.03177669694924,5.051291244246432,4.713505083866187,5.536373965127148,5.5383413281009295,6.394052290957143,6.03177669694924,5.051291244246432,4.713505083866187,0.003040631793814086
mango_rmse,1997-08-31,+1 month,1997Q4,2,FF,5.506666666666667,5.506666666666667,5.600252120407019,5.612377240366615,7.707152528416547,6.835255522570667,4.318969593216891,3.444767533278281,5.600252120407019,5.612377240366615,7.707152528416547,6.835255522570667,4.318969593216891,3.444767533278281,0.09358545374035199
