strategy,model_size,forecast_origin,target_quarter,horizon_quarters,variable,mean,actual,error,p05,p16,median,p84,p95
mango_rmse,small,2000-03-31,2000Q1,1,DEFL,466.04816607051475,434.80173185711334,31.246434213401415,465.6285610594557,465.7845277364781,466.05523427671244,466.3062048981635,466.4606764408635
mango_rmse,small,2000-03-31,2000Q2,2,DEFL,466.4955994663243,435.4231401429961,31.07245932332819,465.7022035342203,466.01066030864314,466.5030767012758,466.9655907946538,467.30034661377357
mango_rmse,small,2000-03-31,2000Q3,3,DEFL,467.00648062333164,436.0074949806811,30.998985642650553,465.8096137170639,466.2761999759577,467.0166252107473,467.70459835078236,468.1950867083646
mango_rmse,small,2000-03-31,2000Q4,4,DEFL,467.5717413565208,436.5490666033782,31.02267475314261,465.91408917353647,466.5907818307595,467.5717044587742,468.51546200896786,469.20695032122416
mango_rmse,small,2000-03-31,2001Q1,5,DEFL,468.1288404764696,437.2026802595548,30.926160216914752,465.9811194470202,466.85084138921826,468.15779455736526,469.38371691535326,470.203423521687
mango_rmse,small,2000-03-31,2001Q2,6,DEFL,468.7050353342278,437.8056263169986,30.899409017229175,466.0294964029139,467.07857771051266,468.7311904219332,470.28866067320894,471.2939437964019
mango_rmse,small,2000-03-31,2001Q3,7,DEFL,469.2936309479101,438.197663342384,31.09596760552614,466.06173134515535,467.33525765626473,469.3126036391407,471.2544593388618,472.5157405607858
mango_rmse,small,2000-03-31,2001Q4,8,DEFL,469.891235631352,438.50844547731197,31.382790154040038,466.05229553717584,467.5710581759507,469.9558750349167,472.20951219675254,473.69959184839263
mango_rmse,small,2000-03-31,2000Q1,1,FFR,5.490549525448104,5.676666666666667,-0.1861171412185625,3.9946291071550952,4.563349332511291,5.47692529856065,6.39135165383694,7.081090483840162
mango_rmse,small,2000-03-31,2000Q2,2,FFR,5.843392531569439,6.273333333333333,-0.4299408017638946,3.423121618727254,4.3554258965132,5.818928979651635,7.367478146208209,8.351776496422822
mango_rmse,small,2000-03-31,2000Q3,3,FFR,5.971185527748953,6.52,-0.5488144722510464,3.037316599389649,4.17443140616022,5.936160025244112,7.819982763143312,9.03228814735274
mango_rmse,small,2000-03-31,2000Q4,4,FFR,5.889026425294494,6.473333333333334,-0.5843069080388394,2.3932530859939805,3.805443500445371,5.829571404388978,8.005906868740977,9.605733341632957
mango_rmse,small,2000-03-31,2001Q1,5,FFR,5.934956324790062,5.593333333333334,0.34162299145672836,1.9959511834453567,3.534840579593894,5.9104222362977525,8.39961635403205,10.067406968341054
mango_rmse,small,2000-03-31,2001Q2,6,FFR,6.0143196267329255,4.326666666666667,1.6876529600662584,1.577463340972853,3.346232491655129,5.942405464122223,8.604244263452944,10.601772211700652
