strategy,model_size,forecast_origin,target_quarter,horizon_quarters,variable,mean,actual,error,p05,p16,median,p84,p95
mango_rmse,medium,2000-03-31,2000Q1,1,CONS,872.6251723358355,905.3176373327199,-32.69246499688438,871.467884918857,871.9287232745962,872.6086633628017,873.3335828759185,873.8278104877087
mango_rmse,medium,2000-03-31,2000Q2,2,CONS,873.6025457909766,906.2470675410377,-32.64452175006113,871.9379486990985,872.5811380426371,873.5932467840103,874.6182802444118,875.3567791241314
mango_rmse,medium,2000-03-31,2000Q3,3,CONS,874.5641458991203,907.2005920251266,-32.636446126006376,872.3379249964067,873.2317542863459,874.601735273023,875.8294387349973,876.721813941894
mango_rmse,medium,2000-03-31,2000Q4,4,CONS,875.5071728367209,908.0704809313119,-32.56330809459098,872.8850883851909,873.9433705611167,875.5107867706902,877.1045024633222,877.954511339088
mango_rmse,medium,2000-03-31,2001Q1,5,CONS,876.4352919277632,908.4325119413213,-31.99722001355815,873.4639611507059,874.6036792937384,876.4557391016458,878.2320201572682,879.3443814998575
mango_rmse,medium,2000-03-31,2001Q2,6,CONS,877.3382104892445,908.6332175148394,-31.29500702559494,874.0360479644185,875.3089365968362,877.3881533534245,879.3341062810555,880.8053269328609
mango_rmse,medium,2000-03-31,2001Q3,7,CONS,878.2375611004506,908.9805866997402,-30.74302559928958,874.5850858461985,876.0166814260003,878.3119872424146,880.4255229661392,881.9194734343357
mango_rmse,medium,2000-03-31,2001Q4,8,CONS,879.1476935059949,910.5812176510452,-31.43352414505034,875.0207268069565,876.740200864328,879.221657526414,881.5567576993147,882.982014289098
mango_rmse,medium,2000-03-31,2000Q1,1,DEFL,466.1825352649507,434.80173185711334,31.380803407837334,465.32940239186513,465.6601111081435,466.1743037632344,466.7183293325929,467.0381264244723
mango_rmse,medium,2000-03-31,2000Q2,2,DEFL,466.76798471943613,435.4231401429961,31.34484457644004,465.450236561809,465.9421132424906,466.7751526491551,467.55433406740997,468.15406275028903
mango_rmse,medium,2000-03-31,2000Q3,3,DEFL,467.4076882979541,436.0074949806811,31.400193317273022,465.67226622075685,466.3540273877257,467.3988237951256,468.46975500497445,469.1376412001769
mango_rmse,medium,2000-03-31,2000Q4,4,DEFL,468.0639729428217,436.5490666033782,31.514906339443485,465.88544375547616,466.74110778887075,468.0526098663024,469.37252278795154,470.18202994394693
mango_rmse,medium,2000-03-31,2001Q1,5,DEFL,468.74709674341943,437.2026802595548,31.54441648386461,466.07697337709425,467.17069240678444,468.77015130849736,470.34397601362434,471.37478550023627
mango_rmse,medium,2000-03-31,2001Q2,6,DEFL,469.42828246784825,437.8056263169986,31.62265615084965,466.3336223782478,467.5302030588933,469.4358564072487,471.32704184852383,472.56550969309825
mango_rmse,medium,2000-03-31,2001Q3,7,DEFL,470.12678553460677,438.197663342384,31.929122192222792,466.5976587055376,467.9719712718721,470.1172982045313,472.2828094197944,473.76059245579455
mango_rmse,medium,2000-03-31,2001Q4,8,DEFL,470.8432675140458,438.50844547731197,32.33482203673384,466.82410441715746,468.4388193686088,470.8473423515351,473.3186509103388,475.0814133464205
mango_rmse,medium,2000-03-31,2000Q1,1,FFR,5.4174793137490465,5.676666666666667,-0.2591873529176203,3.7001118133065187,4.429288950365343,5.404973580227493,6.429694602093789,7.086185946996322
mango_rmse,medium,2000-03-31,2000Q2,2,FFR,5.547465632065836,6.273333333333333,-0.7258677012674974,3.149414913161055,4.068748631414552,5.563454041713598,7.042357447004558,8.003392129422178
mango_rmse,medium,2000-03-31,2000Q3,3,FFR,5.679942485382815,6.52,-0.8400575146171843,2.685217625741842,3.7882299823621786,5.6712579609424285,7.493078832125875,8.637394390869542
mango_rmse,medium,2000-03-31,2000Q4,4,FFR,5.797116681772632,6.473333333333334,-0.6762166515607015,2.382190455839644,3.68545629773956,5.83724566602684,7.792428214171576,9.114752331270438
mango_rmse,medium,2000-03-31,2001Q1,5,FFR,5.89503467131594,5.593333333333334,0.3017013379826059,2.003894769671517,3.5657411633696,5.932467168750106,8.215256609127557,9.639703632442217
mango_rmse,medium,2000-03-31,2001Q2,6,FFR,5.950276004294626,4.326666666666667,1.6236093376279586,1.799814928031163,3.4978834472047424,5.939917105376667,8.483173568904402,10.007131061516628
mango_rmse,medium,2000-03-31,2001Q3,7,FFR,5.9929294521893555,3.4966666666666666,2.496262785522689,1.5660208752894722,3.3114479484011476,6.030847261655984,8.685226984390862,10.474401738975075
mango_rmse,medium,2000-03-31,2001Q4,8,FFR,6.060011099692875,2.1333333333333333,3.9266777663595414,1.2034702449325307,3.398679634523662,6.120377574914511,8.80402309417027,10.636482775919252
mango_rmse,medium,2000-03-31,2000Q1,1,GDP,911.967335681018,946.771157645587,-34.80382196456901,910.3084631786105,910.9737965238095,911.9641258406282,912.9692783718621,913.5871630770451
mango_rmse,medium,2000-03-31,2000Q2,2,GDP,912.995053752182,948.5753664798251,-35.580312727643104,910.6578318253719,911.4972722209496,913.0004049820909,914.4299667174088,915.3919540948276
mango_rmse,medium,2000-03-31,2000Q3,3,GDP,913.9790543090106,948.6750908667843,-34.69603655777371,910.9801909973686,912.0919782515111,914.0170153071144,915.8006877950638,917.0491474674543
mango_rmse,medium,2000-03-31,2000Q4,4,GDP,914.9443503578336,949.2676932603196,-34.32334290248593,911.3256341152921,912.7929757348825,914.995804130813,917.0995709963812,918.4600106941004
mango_rmse,medium,2000-03-31,2001Q1,5,GDP,915.9076469758,948.9429455219695,-33.03529854616943,911.6959673918541,913.4054345292694,915.9475193431381,918.3666748622667,919.9186819984978
mango_rmse,medium,2000-03-31,2001Q2,6,GDP,916.8166017767545,949.5624120747524,-32.74581029799788,912.1996318936174,914.1202861147723,916.8671146726281,919.5467840059559,921.3676918595703
mango_rmse,medium,2000-03-31,2001Q3,7,GDP,917.745767025001,949.1612595166631,-31.41549249166212,912.6374288226393,914.747759789675,917.6946865271591,920.754770329299,922.5940302442907
mango_rmse,medium,2000-03-31,2001Q4,8,GDP,918.6872211116406,949.4381900682963,-30.750968956655697,913.3574419330508,915.357146366717,918.6688618738485,921.9889094743966,924.1002375345638
mango_rmse,medium,2000-03-31,2000Q1,1,HOURS,479.232252602685,464.62929352770965,14.602959074975331,477.7612533857042,478.29523598891956,479.2187091497857,480.18766808536753,480.7554035023773
mango_rmse,medium,2000-03-31,2000Q2,2,HOURS,479.94343724388744,464.9158362858808,15.027600958006644,477.75892787915916,478.58372025392583,479.9302639093753,481.303023539762,482.1990429560579
mango_rmse,medium,2000-03-31,2000Q3,3,HOURS,480.64263593469167,464.8794649920018,15.763170942689896,477.8130417669123,478.94240853812374,480.6609460489044,482.34556244411584,483.39980093493415
mango_rmse,medium,2000-03-31,2000Q4,4,HOURS,481.2648722683948,464.5390399474456,16.725832320949223,477.9992918708433,479.2453001158618,481.25702272521073,483.23242611331534,484.58784517220107
mango_rmse,medium,2000-03-31,2001Q1,5,HOURS,481.91964220341725,464.48138865926427,17.438253544152985,478.06082392356944,479.6098047832893,481.90279004248146,484.17585871766363,485.7927323470659
mango_rmse,medium,2000-03-31,2001Q2,6,HOURS,482.56504767805563,463.52240113165556,19.04264654640008,478.4289462798357,479.9092224437898,482.5848941496497,485.11895627113086,486.98102298216526
mango_rmse,medium,2000-03-31,2001Q3,7,HOURS,483.19942311663203,462.2744843004602,20.924938816171846,478.65218401389166,480.32371900197415,483.1360355614961,486.05228710535147,487.9154745451782
mango_rmse,medium,2000-03-31,2001Q4,8,HOURS,483.7995964062943,461.1539856495769,22.645610756717417,478.8402337945983,480.77381686562006,483.71353810133485,486.94316389727385,488.7155678048131
mango_rmse,medium,2000-03-31,2000Q1,1,INV,745.7636082119836,772.1840069847244,-26.420398772740782,737.2800799198038,740.3923241576325,745.5160406167261,751.2053306698328,754.6729141175053
mango_rmse,medium,2000-03-31,2000Q2,2,INV,747.8982049187335,777.9355292465062,-30.037324327772694,735.669144023012,740.4280200145239,747.8273976785258,755.3781460650599,760.1970195783395
mango_rmse,medium,2000-03-31,2000Q3,3,INV,749.9597865696327,776.94943611584,-26.98964954620726,734.7029214877899,740.8678072942417,749.8387660095668,759.0244148735779,765.3316536318839
mango_rmse,medium,2000-03-31,2000Q4,4,INV,751.9091366825327,777.1408234109886,-25.231686728455884,733.7470595192862,741.2496356670013,751.6164077467322,763.0970076359622,769.6037720929487
mango_rmse,medium,2000-03-31,2001Q1,5,INV,753.6636872452933,772.4977657957813,-18.834078550488016,732.9335413569141,741.8180790847819,753.5019844684165,766.0917030756132,773.9394384727709
mango_rmse,medium,2000-03-31,2001Q2,6,INV,755.3669921979151,772.6403633592433,-17.273371161328214,733.4741012438737,741.4985517573015,755.2472703261328,769.5334994415979,777.5553637839557
mango_rmse,medium,2000-03-31,2001Q3,7,INV,757.3988304876254,770.4527970950121,-13.053966607386656,732.8106165026986,741.9574150676572,756.9960787428096,772.381679787826,781.6411874784709
mango_rmse,medium,2000-03-31,2001Q4,8,INV,759.2424427220121,765.3732073186615,-6.130764596649328,732.3952720169542,742.5522473039374,759.2869027222252,774.9584864180265,786.3862439838797
mango_rmse,medium,2000-03-31,2000Q1,1,WAGE,468.2405753719293,452.8882917815972,15.352283590332092,467.3522156726595,467.6948897365079,468.24419216076274,468.7685047165378,469.0987727220425
mango_rmse,medium,2000-03-31,2000Q2,2,WAGE,468.53605911243545,452.3580448948137,16.17801421762175,467.2092581757531,467.7281297937496,468.54555953230727,469.3363009720054,469.90666139255114
mango_rmse,medium,2000-03-31,2000Q3,3,WAGE,468.8187899568513,453.3781589900438,15.440630966807475,467.1669673938943,467.7698838914031,468.7901152428386,469.8776431942798,470.5313574331725
mango_rmse,medium,2000-03-31,2000Q4,4,WAGE,469.09927597874633,453.23951712056794,15.859758858178395,467.08218368674153,467.8554702809079,469.11170667623935,470.35085508409946,471.18437783336606
mango_rmse,medium,2000-03-31,2001Q1,5,WAGE,469.351167952171,454.5048562646711,14.846311687499906,466.9816589028465,467.9228740203552,469.3380633930621,470.77426801902857,471.83158798724435
mango_rmse,medium,2000-03-31,2001Q2,6,WAGE,469.6361569164922,454.1708418276762,15.465315088815998,466.95203439655756,467.95462559552146,469.65453594327613,471.22980835733523,472.2838571693287
mango_rmse,medium,2000-03-31,2001Q3,7,WAGE,469.8670815564567,454.0471652049154,15.81991635154128,466.82871804072676,468.0277866019688,469.8584128127783,471.6799005194122,472.8798507645805
mango_rmse,medium,2000-03-31,2001Q4,8,WAGE,470.1292628752362,455.048166063729,15.081096811507166,466.8960220396363,468.2204254051675,470.11833283975693,472.1227436042323,473.4619478294449
mango_rmse,medium,2000-06-30,2000Q2,1,CONS,874.5016325576007,906.2470675410377,-31.745434983437008,873.1140035042501,873.6962834605516,874.4947056776998,875.3236834790569,875.8502682680154
