strategy,model_size,forecast_origin,target_quarter,horizon_quarters,variable,mean,actual,error,p05,p16,median,p84,p95
mango_mdd,medium,2000-03-31,2000Q1,1,CONS,872.495755980715,905.3176373327199,-32.82188135200488,871.5076442573398,871.9037541450924,872.506327619692,873.0871522830288,873.4922752901335
mango_mdd,medium,2000-03-31,2000Q2,2,CONS,873.5339191945704,906.2470675410377,-32.71314834646728,872.1186847466518,872.6382629870424,873.5309294888265,874.4164229124225,874.9824340112658
mango_mdd,medium,2000-03-31,2000Q3,3,CONS,874.5057529093314,907.2005920251266,-32.694839115795276,872.5585099430167,873.3158242234462,874.4945847283767,875.6830692759694,876.4706339755128
mango_mdd,medium,2000-03-31,2000Q4,4,CONS,875.4155005965057,908.0704809313119,-32.65498033480617,872.952013591725,873.9480540552663,875.3983448010615,876.9466028055072,877.9648945081873
mango_mdd,medium,2000-03-31,2001Q1,5,CONS,876.332082933577,908.4325119413213,-32.10042900774431,873.2831536977958,874.4782876692165,876.3198328865037,878.2089259719609,879.3868391912913
mango_mdd,medium,2000-03-31,2001Q2,6,CONS,877.217629326137,908.6332175148394,-31.415588188702486,873.590154688249,875.0375337874389,877.1553156652051,879.4874008072047,880.9148187213297
mango_mdd,medium,2000-03-31,2001Q3,7,CONS,878.0649389308244,908.9805866997402,-30.915647768915846,873.7945556810005,875.4755125816185,877.9677779402559,880.6657646867639,882.3951518480246
mango_mdd,medium,2000-03-31,2001Q4,8,CONS,878.9024350607633,910.5812176510452,-31.678782590281912,874.1206972230509,875.9607689887403,878.8629149498058,881.8256190803452,883.9298266528134
mango_mdd,medium,2000-03-31,2000Q1,1,DEFL,465.9889476739165,434.80173185711334,31.18721581680319,465.4962587132862,465.6784217335255,465.9886518927331,466.2932935634499,466.4915572866277
mango_mdd,medium,2000-03-31,2000Q2,2,DEFL,466.38090530158826,435.4231401429961,30.957765158592167,465.4020781677727,465.81730850804723,466.37671476333196,466.96346613284453,467.27811988630447
mango_mdd,medium,2000-03-31,2000Q3,3,DEFL,466.80861300140975,436.0074949806811,30.801118020728666,465.3496246534626,465.9149234527404,466.80605645103464,467.6907292324149,468.2706198968768
mango_mdd,medium,2000-03-31,2000Q4,4,DEFL,467.2898821052087,436.5490666033782,30.74081550183047,465.24549833053277,466.08059705798456,467.28482574872066,468.5422090279043,469.2917158319228
