forecast_origin,strategy,model_size,last_quarter,n_obs,lambda,theta,miu,psi
2000-03-31,mango_rmse_random,small,1999Q4,164,1.535043397708296,4.705396404126867,0.5028024773615473,"[35.95373115386079, 20.871440916171206, 53.561456408840016]"
2000-06-30,mango_rmse_random,small,2000Q1,183,1.0203862651112552,33.84071208750057,0.3276802657586586,"[36.2313226360767, 13.922804264329175, 25.239613397005737]"
2000-09-30,mango_rmse_random,small,2000Q2,184,1.1217921769900312,33.42374503615243,0.17439661501792575,"[32.89416291836323, 15.548503043949449, 27.99896401816871]"
2000-12-31,mango_rmse_random,small,2000Q3,185,1.7693741597176702,24.97962717482018,0.21079687908922984,"[28.79475150962876, 27.861018410817813, 42.57385020275946]"
2001-03-31,mango_rmse_random,small,2000Q4,186,1.535043397708296,4.705396404126867,0.5028024773615473,"[41.06009506236145, 20.997887840288822, 48.39137583311327]"
2001-06-30,mango_rmse_random,small,2001Q1,187,1.9529114102396683,22.360874858680646,0.18970239708376338,"[34.9208230652264, 0.9612109036865457, 30.160681029212878]"
2001-09-30,mango_rmse_random,small,2001Q2,188,3.9170899074054946,33.37329895794695,0.17577845753679608,"[17.447453306837474, 32.75961612622789, 48.210463819938376]"
2001-12-31,mango_rmse_random,small,2001Q3,189,3.698033002467389,8.51536542347301,0.454870820432307,"[65.55310684245916, 23.926308560383863, 0.9814740537474059]"
2002-03-31,mango_rmse_random,small,2001Q4,190,1.9996488671637247,7.742465999140635,1.7683182628241454,"[75.22943870899645, 18.31393598932553, 0.7357752782115302]"
2002-06-30,mango_rmse_random,small,2002Q1,191,0.9146221563224153,38.450819849236254,0.24172153782558967,"[49.077546973649575, 36.359175566372286, 53.519709825348954]"
2002-09-30,mango_rmse_random,small,2002Q2,192,0.24143321217191935,14.032987826685659,44.86264998549739,"[57.52245953754519, 1.2029078873230663, 62.44279009439486]"
2002-12-31,mango_rmse_random,small,2002Q3,193,0.35998905814688614,2.93760881715646,16.468002370804683,"[72.01566916567383, 0.07029048134291853, 88.31164838607734]"
2003-03-31,mango_rmse_random,small,2002Q4,194,3.509359176381363,22.405499809560773,48.930096857888444,"[79.59845737256056, 0.5597429753011299, 72.13250903614465]"
2003-06-30,mango_rmse_random,small,2003Q1,195,3.79017165290641,5.365624639297994,48.35378832912036,"[85.45487175993068, 0.1920272910751246, 64.83487597204584]"
2003-09-30,mango_rmse_random,small,2003Q2,196,0.10176500527734608,23.82820267553396,47.31744909934793,"[56.28691617857678, 0.08375347997654735, 30.740553273450516]"
2003-12-31,mango_rmse_random,small,2003Q3,197,0.04307316141258787,13.565534587309692,15.769275736624387,"[0.14339167743032766, 27.426694323749068, 38.91419631996979]"
2004-03-31,mango_rmse_random,small,2003Q4,198,0.05384588136209393,28.071838433434262,47.19920210367435,"[24.178279273234114, 32.33606265130855, 6.756822151795355]"
2004-06-30,mango_rmse_random,small,2004Q1,199,0.08802924109062836,12.770289790855259,28.246885537958377,"[56.60686708695619, 30.717283520480812, 80.13154195807425]"
2004-09-30,mango_rmse_random,small,2004Q2,200,0.5843096040626204,2.4913456235421263,18.600088603135486,"[77.95487029445148, 36.08816393985745, 41.35216862311256]"
2004-12-31,mango_rmse_random,small,2004Q3,201,1.6224222846932033,0.4812141024530003,39.267370752760336,"[36.2277205171748, 17.1255355538205, 18.053086261473997]"
2005-03-31,mango_rmse_random,small,2004Q4,202,2.8039766326951963,49.52014137560923,35.91122749851582,"[65.28739735087056, 21.923089432752732, 22.858219279986123]"
2005-06-30,mango_rmse_random,small,2005Q1,203,1.756764816352521,15.843282719971244,24.530784254795233,"[70.6176297189378, 22.3174815310729, 4.78723845451323]"
2005-09-30,mango_rmse_random,small,2005Q2,204,3.9024904950121555,29.691358872028605,23.23476054875199,"[42.88062054715752, 35.90588129806644, 69.76083384158133]"
2005-12-31,mango_rmse_random,small,2005Q3,205,1.30559025746459,0.14830989414681836,9.086136401930267,"[65.54714234718313, 0.49063760461360095, 80.38582909840974]"
2006-03-31,mango_rmse_random,small,2005Q4,206,0.8864030634069251,2.6532521901355994,29.298451540013364,"[1.5348465021161226, 34.694266365814045, 81.52233564002337]"
2006-06-30,mango_rmse_random,small,2006Q1,207,4.8595669648364845,38.5267957904118,8.642478027468329,"[69.68686248271199, 2.294027850771261, 42.72633395862487]"
2006-09-30,mango_rmse_random,small,2006Q2,208,4.876830319149693,48.12803699407716,18.226631238198514,"[33.29185145927888, 0.45763401855855224, 77.32685695732157]"
2006-12-31,mango_rmse_random,small,2006Q3,209,4.90126520873859,43.932787948209814,13.045805389167372,"[27.766224586921144, 0.02110659554656271, 6.961680305753042]"
2007-03-31,mango_rmse_random,small,2006Q4,210,0.1917129060592464,23.106363672844736,16.62769236355809,"[19.38815297031102, 27.393225816418987, 83.41406152614535]"
2007-06-30,mango_rmse_random,small,2007Q1,211,4.6633948499259565,40.64374170187429,0.1089323676064027,"[3.1641985425874766, 23.28538548798272, 6.247944000293941]"
2007-09-30,mango_rmse_random,small,2007Q2,212,4.678195779548553,41.92541638160048,1.2299692823906243,"[53.4956526582916, 3.4957400287300446, 45.86024576028209]"
2007-12-31,mango_rmse_random,small,2007Q3,213,3.8299907534286532,4.6345851682380355,0.7043656111250156,"[2.164680333281801, 1.9970678025232929, 31.774711414863038]"
2008-03-31,mango_rmse_random,small,2007Q4,214,0.08603060541740191,6.620543795724237,42.82159908385696,"[38.65897372744753, 31.140399157219708, 61.898187271061246]"
2008-06-30,mango_rmse_random,small,2008Q1,215,0.43850508112970604,32.12402983759988,0.17116014199084972,"[76.63892813101826, 15.132981642644353, 50.541716479272225]"
2008-09-30,mango_rmse_random,small,2008Q2,216,0.08398223262010869,28.045403665460935,19.08242447973093,"[28.40809849145665, 21.95323427242238, 83.99352754575857]"
2008-12-31,mango_rmse_random,small,2008Q3,217,0.05230078368317731,7.734163044347435,34.10767807691903,"[57.402641814321775, 9.287338211783995, 40.37647334854438]"
2009-03-31,mango_rmse_random,small,2008Q4,218,0.00014630144961609614,40.51600282178762,27.365269727019456,"[45.65229616519834, 11.520174760230915, 63.22167195528324]"
2009-06-30,mango_rmse_random,small,2009Q1,219,4.410418003427017,9.914885178425571,35.00567991926184,"[76.23128104805473, 13.104437273955442, 0.11573661845259567]"
2009-09-30,mango_rmse_random,small,2009Q2,220,0.04388841012268342,47.897927257581,37.43290862372809,"[2.138611608045133, 11.895734570659759, 55.500488105750925]"
2009-12-31,mango_rmse_random,small,2009Q3,221,3.7839485390001912,28.460742805879963,32.22148300530823,"[6.5417202399414975, 4.098202575739682, 65.5094651322777]"
2010-03-31,mango_rmse_random,small,2009Q4,222,2.7518670221367283,6.547022984592614,44.95905319796987,"[3.9971444953068342, 11.163070355574867, 86.25924167423054]"
2010-06-30,mango_rmse_random,small,2010Q1,223,1.096289561044821,14.194566289967357,25.660923085740237,"[51.09030874020022, 0.21848172823624457, 30.270829309040888]"
2010-09-30,mango_rmse_random,small,2010Q2,224,0.053674874600765914,39.57407751700448,23.303283038664965,"[28.824265094004563, 0.45286780903189083, 36.85477948585735]"
2010-12-31,mango_rmse_random,small,2010Q3,225,0.061336203801382404,41.78098885881876,42.570978239883424,"[66.3812239308229, 15.183197905722217, 53.60648976494871]"
2011-03-31,mango_rmse_random,small,2010Q4,226,0.8391136840107474,16.689195608929143,34.67675602923637,"[5.695782187525892, 1.0068316354185576, 48.87881856858454]"
2011-06-30,mango_rmse_random,small,2011Q1,227,0.26535686312254614,4.3950060772546475,31.15748484868386,"[1.0537254108956742, 16.331008795822104, 4.840775366550646]"
2011-09-30,mango_rmse_random,small,2011Q2,228,0.6763918574193606,33.51369064320704,49.117086321920794,"[3.4437928651815906, 21.445525202420075, 62.69649722294001]"
2011-12-31,mango_rmse_random,small,2011Q3,229,1.396037017878961,28.614480735634128,46.056278478562234,"[2.998825558442817, 24.086119993591705, 7.9400810445561225]"
2012-03-31,mango_rmse_random,small,2011Q4,230,1.161666431653114,18.475463330449074,38.93322906565728,"[1.6358226497520636, 22.245502247194416, 34.870922645885145]"
2012-06-30,mango_rmse_random,small,2012Q1,231,0.02416995870615988,22.455510268171853,30.198370391868703,"[70.07872537304902, 23.47323624888222, 73.46663253603656]"
