strategy,model_size,forecast_origin,target_quarter,horizon_quarters,variable,mean,actual,error,p05,p16,median,p84,p95
mango_mdd,small,2000-03-31,2000Q1,1,DEFL,466.02229576966965,434.80173185711334,31.220563912556315,465.5950866672973,465.762437033656,466.02183707921756,466.2827090786093,466.4556128966961
mango_mdd,small,2000-03-31,2000Q2,2,DEFL,466.4382357315257,435.4231401429961,31.01509558852962,465.61663635977027,465.94983442552603,466.43175032506747,466.929695658552,467.25721372888665
mango_mdd,small,2000-03-31,2000Q3,3,DEFL,466.9192426388057,436.0074949806811,30.911747658124625,465.6949680194203,466.1895395490477,466.9181459293802,467.65300991225826,468.13209123633675
mango_mdd,small,2000-03-31,2000Q4,4,DEFL,467.43795822668244,436.5490666033782,30.888891623304232,465.7581324605664,466.43388816179083,467.43694902690777,468.45860974814997,469.11224682041365
mango_mdd,small,2000-03-31,2001Q1,5,DEFL,467.9311029429372,437.2026802595548,30.728422683382348,465.70950692437054,466.61969487415587,467.92265600149295,469.2707643538388,470.1385419255477
mango_mdd,small,2000-03-31,2001Q2,6,DEFL,468.43494178242815,437.8056263169986,30.629315465429556,465.6489054164079,466.76192723537093,468.4232592513074,470.11402637552203,471.230588271043
mango_mdd,small,2000-03-31,2001Q3,7,DEFL,468.95305132848557,438.197663342384,30.755387986101596,465.5694051640258,466.9081455348913,468.9364738870397,470.99144829102414,472.375733570582
mango_mdd,small,2000-03-31,2001Q4,8,DEFL,469.46557974908643,438.50844547731197,30.957134271774464,465.439332071474,467.0250053392494,469.45049251104143,471.89408700937406,473.54567481635286
mango_mdd,small,2000-03-31,2000Q1,1,FFR,5.564602016875051,5.676666666666667,-0.11206464979161535,4.008119684400836,4.608519976775768,5.55839391578529,6.522248676778709,7.13977628076315
mango_mdd,small,2000-03-31,2000Q2,2,FFR,5.9436918629576425,6.273333333333333,-0.3296414703756909,3.508970026458762,4.453336929855257,5.941141748849125,7.419942096787536,8.412518890768455
mango_mdd,small,2000-03-31,2000Q3,3,FFR,6.042078736494743,6.52,-0.477921263505257,3.0067756700546884,4.244806597555202,6.034328763543398,7.856502440077386,9.078694031237312
mango_mdd,small,2000-03-31,2000Q4,4,FFR,5.942660603743098,6.473333333333334,-0.5306727295902354,2.5285637370925604,3.870154199767333,5.943355051448478,8.015169389688978,9.414859301457103
mango_mdd,small,2000-03-31,2001Q1,5,FFR,6.010937291078679,5.593333333333334,0.417603957745345,2.198094265798064,3.703698508854443,5.990126189011535,8.338862977461256,9.892992169853626
mango_mdd,small,2000-03-31,2001Q2,6,FFR,6.1123897786763255,4.326666666666667,1.7857231120096584,1.9838962705714054,3.6207575116338346,6.086671679562503,8.618180652482845,10.313440332181289
mango_mdd,small,2000-03-31,2001Q3,7,FFR,6.079518669416293,3.4966666666666666,2.5828520027496267,1.6557081356937007,3.4302895687399126,6.0620927331762555,8.732955687564601,10.563601748844393
mango_mdd,small,2000-03-31,2001Q4,8,FFR,6.0159022155063075,2.1333333333333333,3.8825688821729742,1.3891331591070977,3.2480460966827875,5.983947926133976,8.810071424889296,10.661609073031828
mango_mdd,small,2000-03-31,2000Q1,1,GDP,911.961957863228,946.771157645587,-34.809199782358974,910.668174528616,911.1753201325603,911.9641586273151,912.7504074431821,913.2547483241619
mango_mdd,small,2000-03-31,2000Q2,2,GDP,912.9895772735914,948.5753664798251,-35.5857892062337,910.9678396614249,911.7875843120349,912.9904829991667,914.1989169448242,915.0185935386589
mango_mdd,small,2000-03-31,2000Q3,3,GDP,913.8820124870165,948.6750908667843,-34.79307837976785,911.1021964827114,912.2239094576012,913.8769453207298,915.5380221321508,916.673056643902
mango_mdd,small,2000-03-31,2000Q4,4,GDP,914.7527331256276,949.2676932603196,-34.51496013469193,911.355238853533,912.6920059616712,914.7606339686845,916.8143027622119,918.2289559200902
mango_mdd,small,2000-03-31,2001Q1,5,GDP,915.5815684831873,948.9429455219695,-33.361377038782166,911.4459319061558,913.1019222243608,915.5692502317925,918.1013898082156,919.789497901474
mango_mdd,small,2000-03-31,2001Q2,6,GDP,916.4300413247859,949.5624120747524,-33.132370749966526,911.62732472532,913.5321350016168,916.3996046713035,919.3398118866843,921.3262835917345
mango_mdd,small,2000-03-31,2001Q3,7,GDP,917.2354890126817,949.1612595166631,-31.925770503981425,911.7041572971909,913.9201386091507,917.2156045873958,920.5504865115395,922.8244258432566
mango_mdd,small,2000-03-31,2001Q4,8,GDP,918.068015575029,949.4381900682963,-31.370174493267314,911.8608663769805,914.3357829842038,918.0467769773256,921.7903479094682,924.3534614818889
mango_mdd,small,2000-06-30,2000Q2,1,DEFL,466.92042125060755,435.4231401429961,31.497281107611457,466.4178091276439,466.61739450260956,466.92054655138315,467.2249851980256,467.4342561028639
