strategy,forecast_origin,group,target_quarter,horizon_quarters,variable,actual_level,actual_metric,mean_level,median_level,p95_level,p84_level,p16_level,p05_level,mean_metric,median_metric,p95_metric,p84_metric,p16_metric,p05_metric,error_metric
mango_rmse,1997-07-31,+0 months,1997Q3,1,CPI,160.79999999999998,0.4987541511039417,161.4257968345232,161.42590226185035,162.87676009993484,162.28143113214333,160.52913985535932,159.95884145341026,0.7557701745839474,0.7569764018808378,1.4602313962086555,1.1701613002869315,0.3145070075390777,0.029185264160513924,0.25701602348000563
mango_rmse,1997-07-31,+0 months,1997Q4,2,CPI,161.66666666666666,0.5375245524507299,162.76891454662936,162.782155539965,164.97921828402116,164.12796899057116,161.40485433295757,160.56237487678453,0.8285917995690895,0.8366610002211949,1.2825674341546467,1.1314365066579235,0.5440348974086184,0.37659543638381976,0.2910672471183595
mango_rmse,1997-07-31,+0 months,1998Q1,3,CPI,162.0,0.2059732963010319,164.1465530284681,164.12199721197368,167.0302658510967,165.953012635608,162.3490016445605,161.20142046438374,0.8428152066035643,0.8197198861943811,1.2355512462973728,1.1058269604097504,0.5832517331855414,0.3972146258139908,0.6368419103025325
mango_rmse,1997-07-31,+0 months,1998Q2,4,CPI,162.53333333333333,0.3286773706623336,165.50932833012723,165.5143058147204,169.11652583790482,167.7005625897789,163.28206623164937,161.79566936874912,0.8267912946840816,0.8447594332071873,1.2412950687814117,1.0475331686309985,0.5730823823672182,0.3679597083397823,0.49811392402174803
mango_rmse,1997-07-31,+0 months,1998Q3,5,CPI,163.36666666666667,0.5114054308385185,166.8937451336674,166.9006857439855,171.26085484925594,169.5784205427202,164.2791469421748,162.51257525206225,0.8329795473758672,0.8341308321567098,1.2599881789369327,1.1135454333579986,0.608792341690112,0.4421146011276633,0.3215741165373487
mango_rmse,1997-07-31,+0 months,1998Q4,6,CPI,164.13333333333333,0.4681942394796579,168.32910119790355,168.31186423738487,173.47699576324138,171.44564766671553,165.26666389968722,163.3426319917563,0.8563645657661212,0.8419653918519288,1.285714022073936,1.095081525266206,0.5993217822099162,0.5094646435678918,0.3881703262864633
mango_rmse,1997-07-31,+0 months,1999Q1,7,CPI,164.73333333333332,0.3648899244210746,169.78220017119475,169.82059242121701,175.72978418071335,173.41897943700624,166.13335411888514,163.99426864391614,0.8595441287156724,0.8923947799968523,1.2902496740665903,1.1444219861665772,0.523048972833351,0.39814485424809476,0.49465420429459783
mango_rmse,1997-07-31,+0 months,1997Q3,1,FF,5.533333333333334,5.533333333333334,5.579806107864521,5.582377872535119,7.417486252300032,6.666855902457519,4.476421784331622,3.76266498606196,5.579806107864521,5.582377872535119,7.417486252300032,6.666855902457519,4.476421784331622,3.76266498606196,0.046472774531187255
mango_rmse,1997-07-31,+0 months,1997Q4,2,FF,5.506666666666667,5.506666666666667,5.655325865786254,5.663834113369706,8.326931861675801,7.225499608326335,4.040296866506518,2.911487677237094,5.655325865786254,5.663834113369706,8.326931861675801,7.225499608326335,4.040296866506518,2.911487677237094,0.14865919911958692
mango_rmse,1997-07-31,+0 months,1998Q1,3,FF,5.52,5.52,5.737666810464228,5.758809397586232,8.941715973980767,7.657830969410964,3.776847123648332,2.4261945077334732,5.737666810464228,5.758809397586232,8.941715973980767,7.657830969410964,3.776847123648332,2.4261945077334732,0.21766681046422853
mango_rmse,1997-07-31,+0 months,1998Q2,4,FF,5.5,5.5,5.821885552482424,5.837918619850015,9.494959211691095,8.088895957088663,3.6082016160921957,2.0962890840832125,5.821885552482424,5.837918619850015,9.494959211691095,8.088895957088663,3.6082016160921957,2.0962890840832125,0.32188555248242423
