forecast_origin,group,strategy,lambda1_1,lambda2_1,lambda3_1,lambda4_1,lambda5_1
2003-11-30,+1 month,mango_rmse,0.3505089760730212,5.554411943543145,1.0,7.291821105734343,5.863446914722382
2003-12-31,+2 months,mango_rmse,6.33313698795037,4.783854289447243,1.0,7.879778880354286,7.881275544144927
2004-01-31,+0 months,mango_rmse,10.446430146272503,7.70679544760673,1.0,8.876391456909124,1.593106844759733
2004-02-29,+1 month,mango_rmse,5.7324497341493466,6.182692958045242,1.0,3.6335518027115707,9.860390311061531
2004-03-31,+2 months,mango_rmse,15.655091982941029,2.3243105442117833,1.0,6.053783531297174,5.685640740445626
2004-04-30,+0 months,mango_rmse,13.13488928664057,5.904819028192618,1.0,2.6905446347282393,0.5679670144192723
2004-05-31,+1 month,mango_rmse,19.105168966163895,3.7610949719301545,1.0,8.93853906014644,6.0339347120478815
2004-06-30,+2 months,mango_rmse,6.2248873069934065,1.7845186447972738,1.0,0.9897407322164004,0.8805614196299187
2004-07-31,+0 months,mango_rmse,9.199129751195207,9.466078193884828,1.0,7.868244621459932,6.850423407004944
2004-08-31,+1 month,mango_rmse,18.29889744299395,7.188633262449763,1.0,2.52550344696184,6.468855878137358
2004-09-30,+2 months,mango_rmse,13.963535549596507,9.958905793384083,1.0,1.2923322867171794,2.5524906934293305
2004-10-31,+0 months,mango_rmse,5.4277874930823335,3.0003896098384946,1.0,8.875331650315351,2.4598597843187004
2004-11-30,+1 month,mango_rmse,19.418201099832753,1.7584959477160724,1.0,1.3325911774751202,2.223283629206138
2004-12-31,+2 months,mango_rmse,14.427530354184482,9.547001566245537,1.0,7.833798719279554,2.185425384881321
2005-01-31,+0 months,mango_rmse,15.575651210567182,7.580771210935054,1.0,0.9979057695020394,9.254434249416201
2005-02-28,+1 month,mango_rmse,16.830345349396893,2.7327804384089824,1.0,1.7397924176853798,6.538995814812765
2005-03-31,+2 months,mango_rmse,11.819021633483521,7.472603827629488,1.0,0.8454649993161696,1.0567204213128891
2005-04-30,+0 months,mango_rmse,3.7978016998196384,5.809163319985131,1.0,0.6310968177478485,8.892606503723592
2005-05-31,+1 month,mango_rmse,0.20043140452162062,9.004303396321976,1.0,3.6467130201662044,6.2346608634776794
2005-06-30,+2 months,mango_rmse,0.8648609774386861,3.3389947200624204,1.0,2.949730898819309,0.7600342424264114
2005-07-31,+0 months,mango_rmse,2.7153166374620263,6.390208787610564,1.0,8.865650646827985,1.8185214817249853
2005-08-31,+1 month,mango_rmse,2.850394009554775,6.4971128813928525,1.0,2.469927260877193,6.00784672033364
2005-10-31,+0 months,mango_rmse,8.134501466650656,5.7497667269440615,1.0,0.535905278517291,8.927651873678336
2005-11-30,+1 month,mango_rmse,12.902941964210646,7.892011200067119,1.0,0.9727432042345818,1.550165924653835
2005-12-31,+2 months,mango_rmse,8.90980662162274,4.574029120692547,1.0,4.71041514208569,8.736435571429244
2006-01-31,+0 months,mango_rmse,10.59139288847633,6.438199746021933,1.0,6.024441439874949,6.187862764577734
2006-02-28,+1 month,mango_rmse,13.81942321267641,4.802990732436683,1.0,7.660826418594665,8.021274677438178
2006-03-31,+2 months,mango_rmse,17.913659943911718,7.077827072100367,1.0,1.055381717900584,4.038116281654628
2006-04-30,+0 months,mango_rmse,10.768666077037327,6.235802794127333,1.0,9.95972693864811,3.479235597029153
2006-05-31,+1 month,mango_rmse,0.2872291171438613,3.49839933377048,1.0,2.414429675888299,0.793826212954961
2006-06-30,+2 months,mango_rmse,13.945393206376401,3.207886741711871,1.0,3.25429028076595,0.28285750483906213
2006-07-31,+0 months,mango_rmse,8.197539790788289,5.896618859151524,1.0,6.394646048613468,9.884351488583464
2006-08-31,+1 month,mango_rmse,3.4980067176042873,7.780828216917555,1.0,3.7592193572295454,6.106881648222105
2006-10-31,+0 months,mango_rmse,14.689765032000722,7.45314537132657,1.0,7.408921736212173,5.840726050618421
2006-11-30,+1 month,mango_rmse,6.6795852150391335,3.650404111534887,1.0,2.0173942722793967,6.251339144383014
2006-12-31,+2 months,mango_rmse,11.790569706237974,2.1014875209657906,1.0,3.2640826687972537,7.332876436029688
2007-01-31,+0 months,mango_rmse,11.433824380118663,8.307994604233862,1.0,3.9729521859115917,2.013935340631125
2007-02-28,+1 month,mango_rmse,2.5743051296420676,9.28430141372688,1.0,2.191508066597688,1.5551953394579023
2007-03-31,+2 months,mango_rmse,2.4439302574139834,6.920716162967114,1.0,7.413319161776247,4.1638131317520335
2007-04-30,+0 months,mango_rmse,18.867204735041824,5.569338874242538,1.0,5.361939870858828,3.7485570683616807
2007-05-31,+1 month,mango_rmse,8.245214822789219,9.78216082382917,1.0,1.112330095623555,7.753652638383191
2007-06-30,+2 months,mango_rmse,0.15676741072701278,7.152574109603552,1.0,0.7678132556199821,0.6300005248579318
2007-07-31,+0 months,mango_rmse,10.235796131812265,1.0586995821114455,1.0,4.301223117534317,5.7643854645110135
2007-08-31,+1 month,mango_rmse,4.10780635191629,0.3978617361425184,1.0,1.0904525627757613,2.9340313168936127
2007-09-30,+2 months,mango_rmse,4.893595917873091,1.7674754820981053,1.0,3.5897914692640076,4.9515769336992035
2007-10-31,+0 months,mango_rmse,16.515331132377334,9.527517539985404,1.0,2.8905357560540463,2.5355909448074123
2007-11-30,+1 month,mango_rmse,11.18526096177346,4.737199290213232,1.0,4.997754372862047,5.908055205576843
2007-12-31,+2 months,mango_rmse,2.36503980155301,8.748155777653864,1.0,8.8453246075714,4.245869142601385
2008-01-31,+0 months,mango_rmse,0.08751220283327062,5.236316632268204,1.0,0.8597492094395821,9.320821653775626
2008-02-29,+1 month,mango_rmse,15.65986191519486,7.025413429442725,1.0,8.483839652932957,1.6455037954410396
2008-03-31,+2 months,mango_rmse,0.6256486132258249,2.535635341087051,1.0,7.792185282226047,5.735985701228148
2008-04-30,+0 months,mango_rmse,6.27876531441108,5.844276410442429,1.0,1.882654860471988,1.699466443558295
2008-05-31,+1 month,mango_rmse,8.410248403153854,5.025205611072026,1.0,9.865677836814914,0.2347539119629027
2008-06-30,+2 months,mango_rmse,2.3358246537469243,0.8919409177253947,1.0,5.110677176852983,6.131348741867447
2008-07-31,+0 months,mango_rmse,12.068856639738694,3.159119043060981,1.0,5.621154744867399,7.915757919696211
2008-08-31,+1 month,mango_rmse,3.6274660714676026,3.4282863285910685,1.0,5.389952447797472,5.181793135871448
2008-09-30,+2 months,mango_rmse,8.909517418258401,9.255169823134827,1.0,0.1217512270028533,9.617380607060646
2008-10-31,+0 months,mango_rmse,5.860250536489363,4.5366654265940936,1.0,0.2455436928646829,1.030285595288674
2008-11-30,+1 month,mango_rmse,12.63113778730004,3.02830367780667,1.0,8.154103874767344,1.675517700761062
2008-12-31,+2 months,mango_rmse,15.88319233981841,9.613605042637374,1.0,1.774816276635083,6.054771784038655
2009-01-31,+0 months,mango_rmse,10.256359550721323,9.305404702171712,1.0,7.939430178857919,4.698805952363046
2009-02-28,+1 month,mango_rmse,10.66426863949629,7.63540525085194,1.0,7.947090922144801,3.5888801437243023
2009-03-31,+2 months,mango_rmse,16.094609576139046,4.164196423508177,1.0,2.9076355362115995,5.183122027356161
2009-04-30,+0 months,mango_rmse,12.493560796790465,4.808750406809034,1.0,3.6231146462374446,0.04677470364368001
2009-05-31,+1 month,mango_rmse,9.982771491742582,1.983254174967416,1.0,2.0598132693646365,6.298059401753228
2009-06-30,+2 months,mango_rmse,4.325408873013573,5.910930329743511,1.0,3.1969882368941307,3.0630620292910407
2009-07-31,+0 months,mango_rmse,17.25182688895033,4.404603441398184,1.0,1.7095922185614638,2.0906816860383253
2009-09-30,+2 months,mango_rmse,10.624849715498954,2.931328106310298,1.0,6.74141319117953,5.947538361406052
2009-10-31,+0 months,mango_rmse,8.281683672137005,1.0251584736666366,1.0,4.463477807278848,6.292796510590691
2009-11-30,+1 month,mango_rmse,8.47320909370871,8.298426892959652,1.0,7.4820507029003,0.7462655699363104
2009-12-31,+2 months,mango_rmse,10.2109033625417,4.621671409810255,1.0,1.9125320498408462,3.439798445955056
2010-01-31,+0 months,mango_rmse,7.63429434981857,8.350721921851548,1.0,4.025193437264704,0.6259220080450513
